SCRIPT: orig_chart7.sql
equipment_id	lane_no	stage_no	total_down_time	prev_proc_wait_time	next_proc_wait_time	singl_cycl_stop_time	chip_supp_wait_time	sldr_ctr_wait_time	sldr_snsr_wait_time	cln_paper_wait_time	brcg_time	cperr_count	dataedit	mente	othrstop_count	prodview	unitadjust	real_run_time	grand_total_in_hours	last_col
1012	1	2	123	0	3	0	120	0	0	0	206	OK	NULL	1012	1	2	7301	1037	4115	115	1540	0	0	0	13138	1422553466_8863_ManagementData.log	NULL
1012	1	2	171	2	166	3	0	0	0	0	310	OK	NULL	1012	1	2	7173	1036	4108	115	1420	0	0	0	12836	1422553036_8860_ManagementData.log	NULL
1012	1	2	171	2	166	3	0	0	0	0	310	OK	NULL	1012	1	2	7178	1037	4112	115	1420	0	0	0	12932	1422553138_8861_ManagementData.log	NULL
1012	1	2	171	2	166	3	0	0	0	0	310	OK	NULL	1012	1	2	7157	1035	4093	115	1420	0	0	0	12730	1422552914_8859_ManagementData.log	NULL
1012	1	2	225	0	225	0	0	0	0	0	108	OK	NULL	1012	1	2	7007	1035	3946	112	1420	0	0	0	12622	1422552286_8858_ManagementData.log	NULL
1012	1	2	365	0	360	5	0	0	0	0	109	OK	NULL	1012	1	2	6782	1035	3721	112	1420	0	0	0	12514	1422551952_8857_ManagementData.log	NULL
1012	1	2	115	115	0	0	0	0	0	0	136	OK	NULL	1012	1	2	6417	1035	3361	107	1420	0	0	0	12405	1422550826_8856_ManagementData.log	NULL
1014	1	1	0	0	0	0	20	0	0	0	0	OK	NULL	1014	1	1	7671	4066	21	83	2679	0	0	0	11405	1422552264_8855_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	7681	4067	24	89	2679	0	0	0	11518	1422552507_8856_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8055	4433	29	92	2679	0	0	0	11641	1422552992_8857_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8056	4434	29	92	2679	0	0	0	11752	1422553108_8858_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8057	4435	29	92	2679	0	0	0	11848	1422553202_8859_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8058	4436	29	92	2679	0	0	0	11945	1422553299_8860_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8181	4559	29	92	2679	0	0	0	12058	1422553535_8861_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8181	4559	29	92	2679	0	0	0	12158	1422553635_8862_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8184	4560	31	92	2679	0	0	0	12255	1422553736_8863_ManagementData.log	NULL
1014	1	1	0	0	0	0	44	0	0	0	0	OK	NULL	1014	1	1	8185	4561	31	92	2679	0	0	0	12351	1422553831_8864_ManagementData.log	NULL
1014	1	1	0	0	0	0	44	0	0	0	0	OK	NULL	1014	1	1	8185	4561	31	92	2679	0	0	0	12465	1422553946_8865_ManagementData.log	NULL
1014	1	1	0	0	0	0	44	0	0	0	0	OK	NULL	1014	1	1	8230	4562	31	92	2723	0	0	0	12566	1422554091_8866_ManagementData.log	NULL
1014	1	1	0	0	0	0	79	0	0	0	0	OK	NULL	1014	1	1	8310	4563	31	92	2802	0	0	0	12668	1422554274_8867_ManagementData.log	NULL
1014	1	1	0	0	0	0	79	0	0	0	0	OK	NULL	1014	1	1	8310	4563	31	92	2802	0	0	0	12763	1422554369_8868_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8312	4565	31	92	2802	0	0	0	12861	1422554470_8869_ManagementData.log	NULL
1014	1	1	0	0	0	0	192	0	0	0	0	OK	NULL	1014	1	1	8507	4566	33	92	2994	0	0	0	12978	1422554780_8870_ManagementData.log	NULL
1014	1	1	0	0	0	0	192	0	0	0	0	OK	NULL	1014	1	1	8508	4567	33	92	2994	0	0	0	13075	1422554929_8871_ManagementData.log	NULL
1014	1	1	0	0	0	0	36	0	0	0	0	OK	NULL	1014	1	1	8555	4568	33	138	2994	0	0	0	13174	1422555024_8872_ManagementData.log	NULL
1014	1	1	0	0	0	0	36	0	0	0	0	OK	NULL	1014	1	1	8594	4569	35	138	3030	0	0	0	13266	1422555156_8873_ManagementData.log	NULL
1014	1	1	0	0	0	0	36	0	0	0	0	OK	NULL	1014	1	1	8595	4570	35	138	3030	0	0	0	13363	1422555253_8874_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8597	4570	37	138	3030	0	0	0	13459	1422555354_8875_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8597	4570	37	138	3030	0	0	0	13558	1422555450_8876_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8598	4571	37	138	3030	0	0	0	13671	1422555564_8877_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8599	4572	37	138	3030	0	0	0	13768	1422555661_8878_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8602	4575	37	138	3030	0	0	0	14058	1422555956_8881_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8600	4573	37	138	3030	0	0	0	13864	1422555760_8879_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8601	4574	37	138	3030	0	0	0	13961	1422555857_8880_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8604	4576	38	138	3030	0	0	0	14156	1422556055_8882_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8605	4577	38	138	3030	0	0	0	14253	1422556154_8883_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8957	4929	38	138	3030	0	0	0	14364	1422556617_8884_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	8957	4929	38	138	3030	0	0	0	14462	1422556715_8885_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9334	5145	39	167	3161	0	0	0	14758	1422557387_8888_ManagementData.log	NULL
1014	1	1	0	0	0	0	131	0	0	0	0	OK	NULL	1014	1	1	9099	4940	38	138	3161	0	0	0	14562	1422556956_8886_ManagementData.log	NULL
1014	1	1	0	0	0	0	131	0	0	0	0	OK	NULL	1014	1	1	9099	4940	38	138	3161	0	0	0	14660	1422557089_8887_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9335	5146	39	167	3161	0	0	0	14856	1422557487_8889_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9346	5157	39	167	3161	0	0	0	14952	1422557593_8890_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9347	5158	39	167	3161	0	0	0	15050	1422557692_8891_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9348	5159	39	167	3161	0	0	0	15149	1422557792_8892_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9349	5160	39	167	3161	0	0	0	15246	1422557891_8893_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9350	5161	39	167	3161	0	0	0	15342	1422557987_8894_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9351	5162	39	167	3161	0	0	0	15439	1422558086_8895_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9352	5163	39	167	3161	0	0	0	15535	1422558182_8896_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9363	5174	39	167	3161	0	0	0	15633	1422558291_8897_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9364	5175	39	167	3161	0	0	0	15729	1422558388_8898_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9367	5178	39	167	3161	0	0	0	15826	1422558489_8899_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9367	5178	39	167	3161	0	0	0	15923	1422558586_8900_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9369	5179	40	167	3161	0	0	0	16036	1422558702_8901_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9370	5180	40	167	3161	0	0	0	16134	1422558799_8902_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9371	5181	40	167	3161	0	0	0	16230	1422558897_8903_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9371	5181	40	167	3161	0	0	0	16327	1422558994_8904_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9372	5182	40	167	3161	0	0	0	16425	1422559092_8905_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9373	5183	40	167	3161	0	0	0	16521	1422559189_8906_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9385	5195	40	167	3161	0	0	0	16617	1422559298_8907_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9385	5195	40	167	3161	0	0	0	16714	1422559394_8908_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9388	5198	40	167	3161	0	0	0	16811	1422559495_8909_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9389	5199	40	167	3161	0	0	0	16907	1422559592_8910_ManagementData.log	NULL
1014	1	1	0	0	0	0	136	0	0	0	0	OK	NULL	1014	1	1	9527	5199	42	167	3297	0	0	0	17008	1422559831_8911_ManagementData.log	NULL
1014	1	1	0	0	0	0	136	0	0	0	0	OK	NULL	1014	1	1	9528	5200	42	167	3297	0	0	0	17104	1422559927_8912_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9529	5201	42	167	3297	0	0	0	17202	1422560258_8913_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	9736	5201	42	167	3297	0	0	0	17306	1422560336_8914_ManagementData.log	NULL
1014	1	1	0	0	0	0	9	0	0	0	0	OK	NULL	1014	1	1	9903	5202	42	167	3297	0	0	0	17443	1422561740_8916_ManagementData.log	NULL
1014	1	1	0	0	0	0	9	0	0	0	0	OK	NULL	1014	1	1	10008	5203	42	167	3306	0	0	0	17502	1422561790_8917_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10251	5204	42	167	3306	0	0	0	17541	1422562073_8918_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10252	5205	42	167	3306	0	0	0	17585	1422562117_8919_ManagementData.log	NULL
1014	1	1	0	0	0	0	195	0	0	0	0	OK	NULL	1014	1	1	10517	5206	42	167	3501	0	0	0	17626	1422562423_8920_ManagementData.log	NULL
1014	1	1	0	0	0	0	195	0	0	0	0	OK	NULL	1014	1	1	10518	5207	42	167	3501	0	0	0	17659	1422562457_8921_ManagementData.log	NULL
1014	1	1	0	0	0	0	41	0	0	0	0	OK	NULL	1014	1	1	10533	5222	42	167	3501	0	0	0	17693	1422562507_8922_ManagementData.log	NULL
1014	1	1	0	0	0	0	41	0	0	0	0	OK	NULL	1014	1	1	10536	5225	42	167	3501	0	0	0	17739	1422562616_8923_ManagementData.log	NULL
1014	1	1	0	0	0	0	41	0	0	0	0	OK	NULL	1014	1	1	10638	5226	43	167	3542	0	0	0	17789	1422562707_8924_ManagementData.log	NULL
1014	1	1	0	0	0	0	41	0	0	0	0	OK	NULL	1014	1	1	10639	5227	43	167	3542	0	0	0	17821	1422562740_8925_ManagementData.log	NULL
1014	1	1	0	0	0	0	41	0	0	0	0	OK	NULL	1014	1	1	10644	5231	44	167	3542	0	0	0	17854	1422562778_8926_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10710	5234	44	167	3542	0	0	0	17891	1422562881_8927_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10711	5235	44	167	3542	0	0	0	17925	1422562916_8928_ManagementData.log	NULL
1014	1	1	0	0	0	0	41	0	0	0	0	OK	NULL	1014	1	1	10763	5251	45	167	3542	0	0	0	18095	1422563139_8933_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10714	5238	44	167	3542	0	0	0	17958	1422562952_8929_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10717	5241	44	167	3542	0	0	0	17991	1422562988_8930_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10721	5245	44	167	3542	0	0	0	18024	1422563025_8931_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10724	5248	44	167	3542	0	0	0	18057	1422563100_8932_ManagementData.log	NULL
1014	1	1	0	0	0	0	41	0	0	0	0	OK	NULL	1014	1	1	10809	5256	45	167	3583	0	0	0	18212	1422563302_8936_ManagementData.log	NULL
1014	1	1	0	0	0	0	41	0	0	0	0	OK	NULL	1014	1	1	10764	5252	45	167	3542	0	0	0	18142	1422563186_8934_ManagementData.log	NULL
1014	1	1	0	0	0	0	41	0	0	0	0	OK	NULL	1014	1	1	10765	5253	45	167	3542	0	0	0	18177	1422563222_8935_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10904	5257	45	167	3583	0	0	0	18264	1422563625_8937_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10904	5257	45	167	3583	0	0	0	18310	1422563671_8938_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10907	5259	46	167	3583	0	0	0	18343	1422563706_8939_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10910	5262	46	167	3583	0	0	0	18377	1422563743_8940_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10914	5265	47	167	3583	0	0	0	18411	1422563782_8941_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	10917	5266	49	167	3583	0	0	0	18445	1422563890_8942_ManagementData.log	NULL
1014	1	1	0	0	0	0	59	0	0	0	0	OK	NULL	1014	1	1	11044	5266	49	167	3642	0	0	0	18502	1422564002_8943_ManagementData.log	NULL
1014	1	1	0	0	0	0	59	0	0	0	0	OK	NULL	1014	1	1	11125	5267	49	167	3642	0	0	0	18555	1422564205_8944_ManagementData.log	NULL
1014	1	1	0	0	0	0	59	0	0	0	0	OK	NULL	1014	1	1	11190	5268	49	167	3642	0	0	0	18592	1422564237_8945_ManagementData.log	NULL
1014	1	1	0	0	0	0	59	0	0	0	0	OK	NULL	1014	1	1	11191	5269	49	167	3642	0	0	0	18627	1422564274_8946_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11193	5271	49	167	3642	0	0	0	18661	1422564310_8947_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11194	5272	49	167	3642	0	0	0	18697	1422564347_8948_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11195	5273	49	167	3642	0	0	0	18732	1422564383_8949_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11198	5276	49	167	3642	0	0	0	18766	1422564421_8950_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11198	5276	49	167	3642	0	0	0	18813	1422564466_8951_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11200	5278	49	167	3642	0	0	0	18846	1422564502_8952_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11203	5281	49	167	3642	0	0	0	18879	1422564538_8953_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11207	5283	51	167	3642	0	0	0	18911	1422564574_8954_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11210	5286	51	167	3642	0	0	0	18944	1422564610_8955_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11213	5289	51	167	3642	0	0	0	18978	1422564648_8956_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11288	5362	53	167	3642	0	0	0	19146	1422564890_8961_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11279	5353	53	167	3642	0	0	0	19011	1422564745_8957_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11281	5355	53	167	3642	0	0	0	19044	1422564781_8958_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11284	5358	53	167	3642	0	0	0	19078	1422564818_8959_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11286	5360	53	167	3642	0	0	0	19112	1422564854_8960_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11291	5365	53	167	3642	0	0	0	19180	1422564927_8962_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11293	5367	53	167	3642	0	0	0	19215	1422564964_8963_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11295	5369	53	167	3642	0	0	0	19249	1422565000_8964_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11300	5372	55	167	3642	0	0	0	19281	1422565037_8965_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11304	5375	56	167	3642	0	0	0	19324	1422565084_8966_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11306	5377	56	167	3642	0	0	0	19359	1422565121_8967_ManagementData.log	NULL
1014	1	1	0	0	0	0	99	0	0	0	0	OK	NULL	1014	1	1	11407	5379	56	167	3741	0	0	0	19393	1422565256_8968_ManagementData.log	NULL
1014	1	1	0	0	0	0	99	0	0	0	0	OK	NULL	1014	1	1	11408	5380	56	167	3741	0	0	0	19427	1422565291_8969_ManagementData.log	NULL
1014	1	1	0	0	0	0	99	0	0	0	0	OK	NULL	1014	1	1	11412	5383	57	167	3741	0	0	0	19458	1422565326_8970_ManagementData.log	NULL
1014	1	1	0	0	0	0	99	0	0	0	0	OK	NULL	1014	1	1	11416	5387	57	167	3741	0	0	0	19492	1422565364_8971_ManagementData.log	NULL
1014	1	1	0	0	0	0	99	0	0	0	0	OK	NULL	1014	1	1	11418	5389	57	167	3741	0	0	0	19526	1422565400_8972_ManagementData.log	NULL
1014	1	1	0	0	0	0	99	0	0	0	0	OK	NULL	1014	1	1	11420	5391	57	167	3741	0	0	0	19559	1422565435_8973_ManagementData.log	NULL
1014	1	1	0	0	0	0	99	0	0	0	0	OK	NULL	1014	1	1	11424	5393	59	167	3741	0	0	0	19591	1422565471_8974_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11427	5396	59	167	3741	0	0	0	19625	1422565508_8975_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11562	5401	59	167	3741	0	0	0	19729	1422565747_8978_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11429	5398	59	167	3741	0	0	0	19659	1422565545_8976_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11561	5400	59	167	3741	0	0	0	19697	1422565714_8977_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11615	5453	60	167	3741	0	0	0	19761	1422565832_8979_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11695	5456	61	167	3741	0	0	0	19803	1422565955_8980_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11695	5456	61	167	3741	0	0	0	19849	1422566000_8981_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11696	5457	61	167	3741	0	0	0	19883	1422566035_8982_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11700	5461	61	167	3741	0	0	0	19915	1422566071_8983_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11704	5464	62	167	3741	0	0	0	19948	1422566108_8984_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11707	5467	62	167	3741	0	0	0	19981	1422566144_8985_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11711	5471	62	167	3741	0	0	0	20014	1422566181_8986_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11769	5529	62	167	3741	0	0	0	20048	1422566273_8987_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11780	5538	64	167	3741	0	0	0	20149	1422566385_8990_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11772	5532	62	167	3741	0	0	0	20082	1422566310_8988_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11776	5536	62	167	3741	0	0	0	20116	1422566349_8989_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11782	5540	64	167	3741	0	0	0	20183	1422566421_8991_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11794	5552	64	167	3741	0	0	0	20354	1422566604_8996_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11797	5555	64	167	3741	0	0	0	20386	1422566639_8997_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11785	5543	64	167	3741	0	0	0	20215	1422566456_8992_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11789	5547	64	167	3741	0	0	0	20249	1422566494_8993_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11791	5549	64	167	3741	0	0	0	20284	1422566531_8994_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11793	5551	64	167	3741	0	0	0	20320	1422566569_8995_ManagementData.log	NULL
1014	1	1	0	0	0	0	140	0	0	0	0	OK	NULL	1014	1	1	11941	5558	65	167	3881	0	0	0	20425	1422566822_8998_ManagementData.log	NULL
1014	1	1	0	0	0	0	140	0	0	0	0	OK	NULL	1014	1	1	11941	5558	65	167	3881	0	0	0	20459	1422566856_8999_ManagementData.log	NULL
1014	1	1	0	0	0	0	140	0	0	0	0	OK	NULL	1014	1	1	11945	5562	65	167	3881	0	0	0	20493	1422566893_9000_ManagementData.log	NULL
1014	1	1	0	0	0	0	140	0	0	0	0	OK	NULL	1014	1	1	11947	5564	65	167	3881	0	0	0	20527	1422566930_9001_ManagementData.log	NULL
1014	1	1	0	0	0	0	140	0	0	0	0	OK	NULL	1014	1	1	11950	5567	65	167	3881	0	0	0	20559	1422566965_9002_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11953	5570	65	167	3881	0	0	0	20593	1422567002_9003_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11956	5573	65	167	3881	0	0	0	20626	1422567038_9004_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11960	5576	66	167	3881	0	0	0	20658	1422567074_9005_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11963	5579	66	167	3881	0	0	0	20691	1422567110_9006_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11966	5582	66	167	3881	0	0	0	20724	1422567146_9007_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11970	5584	68	167	3881	0	0	0	20756	1422567182_9008_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11973	5587	68	167	3881	0	0	0	20790	1422567219_9009_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11977	5591	68	167	3881	0	0	0	20823	1422567256_9010_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11980	5594	68	167	3881	0	0	0	20857	1422567293_9011_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11983	5597	68	167	3881	0	0	0	20890	1422567330_9012_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11986	5600	68	167	3881	0	0	0	20934	1422567376_9013_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11989	5603	68	167	3881	0	0	0	20967	1422567412_9014_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	11994	5606	70	167	3881	0	0	0	20998	1422567448_9015_ManagementData.log	NULL
1014	1	1	0	0	0	0	23	0	0	0	0	OK	NULL	1014	1	1	12216	5638	70	167	3904	0	0	0	21130	1422569527_9017_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12472	5640	70	167	3904	0	0	0	21220	1422569838_9019_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12479	5640	77	167	3904	0	0	0	21238	1422569940_9020_ManagementData.log	NULL
