START TABLE: nc_summary
START METADATA:
table_name	field_name	is_identity	user_type_id	type_name	precision
NC_SUMMARY	SETUP_ID	0	108	numeric	38
NC_SUMMARY	EQUIPMENT_ID	0	108	numeric	38
NC_SUMMARY	NC_VERSION	1	108	numeric	38
NC_SUMMARY	TVA	0	108	numeric	38
NC_SUMMARY	DOUBLE_FEEDER_FLAG	0	231	nvarchar	0
NC_SUMMARY	GLUE_TOTAL	0	108	numeric	38
NC_SUMMARY	SOLDER_TOTAL	0	108	numeric	38
END METADATA:
START DATA:
SETUP_ID	EQUIPMENT_ID	NC_VERSION	TVA	DOUBLE_FEEDER_FLAG	GLUE_TOTAL	SOLDER_TOTAL
17441	1049	144578	72	T	0	0
17441	1050	144579	0	T	0	0
17441	1051	144580	6	T	0	0
17443	1042	144581	204	T	0	0
17443	1045	144582	206	T	0	0
17443	1048	144583	112	T	0	0
17443	1049	144584	42	T	0	0
17443	1050	144585	0	T	0	0
17443	1051	144586	9	T	0	0
17445	1042	144587	125	T	0	0
17445	1045	144588	137	T	0	0
17445	1048	144589	76	T	0	0
17445	1049	144590	55	T	0	0
17445	1050	144591	0	T	0	0
17445	1051	144592	5	T	0	0
17447	1042	144593	193	T	0	0
17447	1045	144594	202	T	0	0
17447	1048	144595	102	T	0	0
17447	1049	144596	43	T	0	0
17447	1050	144597	0	T	0	0
17447	1051	144598	9	T	0	0
17449	1042	144599	170	T	0	0
17449	1045	144600	151	T	0	0
17449	1048	144601	95	T	0	0
17449	1049	144602	72	T	0	0
17449	1050	144603	0	T	0	0
17449	1051	144604	6	T	0	0
17451	1042	144605	203	T	0	0
17451	1045	144606	207	T	0	0
17451	1048	144607	112	T	0	0
17451	1049	144608	42	T	0	0
17451	1050	144609	0	T	0	0
17451	1051	144610	9	T	0	0
17441	1042	144611	170	T	0	0
17441	1045	144612	151	T	0	0
17441	1048	144613	95	T	0	0
17441	1049	144614	72	T	0	0
17441	1050	144615	0	T	0	0
17441	1051	144616	6	T	0	0
17443	1042	144617	204	T	0	0
17443	1045	144618	206	T	0	0
17443	1048	144619	112	T	0	0
17443	1049	144620	42	T	0	0
17443	1050	144621	0	T	0	0
17443	1051	144622	9	T	0	0
17445	1042	144623	125	T	0	0
17445	1045	144624	137	T	0	0
17445	1048	144625	76	T	0	0
17445	1049	144626	55	T	0	0
17445	1050	144627	0	T	0	0
17445	1051	144628	5	T	0	0
17447	1042	144629	193	T	0	0
17447	1045	144630	202	T	0	0
17447	1048	144631	102	T	0	0
17447	1049	144632	43	T	0	0
17447	1050	144633	0	T	0	0
17447	1051	144634	9	T	0	0
17449	1042	144635	170	T	0	0
17449	1045	144636	151	T	0	0
17449	1048	144637	95	T	0	0
17449	1049	144638	72	T	0	0
17449	1050	144639	0	T	0	0
17449	1051	144640	6	T	0	0
17451	1042	144641	203	T	0	0
17451	1045	144642	207	T	0	0
17451	1048	144643	112	T	0	0
17451	1049	144644	42	T	0	0
17451	1050	144645	0	T	0	0
17451	1051	144646	9	T	0	0
17441	1042	144647	170	T	0	0
17441	1045	144648	151	T	0	0
17441	1048	144649	95	T	0	0
17441	1049	144650	72	T	0	0
17441	1050	144651	0	T	0	0
17441	1051	144652	6	T	0	0
17443	1042	144653	204	T	0	0
17443	1045	144654	206	T	0	0
17443	1048	144655	112	T	0	0
17443	1049	144656	42	T	0	0
17443	1050	144657	0	T	0	0
17443	1051	144658	9	T	0	0
17445	1042	144659	125	T	0	0
17445	1045	144660	137	T	0	0
17445	1048	144661	76	T	0	0
17445	1049	144662	55	T	0	0
17445	1050	144663	0	T	0	0
17445	1051	144664	5	T	0	0
17447	1042	144665	193	T	0	0
17447	1045	144666	202	T	0	0
17447	1048	144667	102	T	0	0
17447	1049	144668	43	T	0	0
17447	1050	144669	0	T	0	0
17447	1051	144670	9	T	0	0
17449	1042	144671	170	T	0	0
17449	1045	144672	151	T	0	0
17449	1048	144673	95	T	0	0
17449	1049	144674	72	T	0	0
17449	1050	144675	0	T	0	0
17449	1051	144676	6	T	0	0
17451	1042	144677	203	T	0	0
17451	1045	144678	207	T	0	0
17451	1048	144679	112	T	0	0
17451	1049	144680	42	T	0	0
17451	1050	144681	0	T	0	0
17451	1051	144682	9	T	0	0
17441	1042	144683	170	T	0	0
17441	1045	144684	151	T	0	0
17441	1048	144685	95	T	0	0
17441	1049	144686	72	T	0	0
17441	1050	144687	0	T	0	0
17441	1051	144688	6	T	0	0
17443	1042	144689	204	T	0	0
17443	1045	144690	206	T	0	0
17443	1048	144691	112	T	0	0
17443	1049	144692	42	T	0	0
17443	1050	144693	0	T	0	0
17443	1051	144694	9	T	0	0
17445	1042	144695	125	T	0	0
17445	1045	144696	137	T	0	0
17445	1048	144697	76	T	0	0
17445	1049	144698	55	T	0	0
17445	1050	144699	0	T	0	0
17445	1051	144700	5	T	0	0
17447	1042	144701	193	T	0	0
17447	1045	144702	202	T	0	0
17447	1048	144703	102	T	0	0
17447	1049	144704	43	T	0	0
17447	1050	144705	0	T	0	0
17447	1051	144706	9	T	0	0
17449	1042	144707	170	T	0	0
17449	1045	144708	151	T	0	0
17449	1048	144709	95	T	0	0
17449	1049	144710	72	T	0	0
17449	1050	144711	0	T	0	0
17449	1051	144712	6	T	0	0
17451	1042	144713	203	T	0	0
17451	1045	144714	207	T	0	0
17451	1048	144715	112	T	0	0
17451	1049	144716	42	T	0	0
17451	1050	144717	0	T	0	0
17451	1051	144718	9	T	0	0
17441	1042	144719	170	T	0	0
17441	1045	144720	151	T	0	0
17441	1048	144721	95	T	0	0
17441	1049	144722	72	T	0	0
17441	1050	144723	0	T	0	0
17441	1051	144724	6	T	0	0
17443	1042	144725	204	T	0	0
17443	1045	144726	206	T	0	0
17443	1048	144727	112	T	0	0
17443	1049	144728	42	T	0	0
17443	1050	144729	0	T	0	0
17443	1051	144730	9	T	0	0
17445	1042	144731	125	T	0	0
17445	1045	144732	137	T	0	0
17445	1048	144733	76	T	0	0
17445	1049	144734	55	T	0	0
17445	1050	144735	0	T	0	0
17445	1051	144736	5	T	0	0
17447	1042	144737	193	T	0	0
17447	1045	144738	202	T	0	0
17447	1048	144739	102	T	0	0
17447	1049	144740	43	T	0	0
17447	1050	144741	0	T	0	0
17447	1051	144742	9	T	0	0
17449	1042	144743	170	T	0	0
17449	1045	144744	151	T	0	0
17449	1048	144745	95	T	0	0
17449	1049	144746	72	T	0	0
17449	1050	144747	0	T	0	0
17449	1051	144748	6	T	0	0
17451	1042	144749	203	T	0	0
17451	1045	144750	207	T	0	0
17451	1048	144751	112	T	0	0
17451	1049	144752	42	T	0	0
17451	1050	144753	0	T	0	0
17451	1051	144754	9	T	0	0
17441	1042	144755	170	T	0	0
17441	1045	144756	151	T	0	0
17441	1048	144757	95	T	0	0
17441	1049	144758	72	T	0	0
17441	1050	144759	0	T	0	0
17441	1051	144760	6	T	0	0
17443	1042	144761	204	T	0	0
17443	1045	144762	206	T	0	0
17443	1048	144763	112	T	0	0
17443	1049	144764	42	T	0	0
17443	1050	144765	0	T	0	0
17443	1051	144766	9	T	0	0
17445	1042	144767	125	T	0	0
17445	1045	144768	137	T	0	0
17445	1048	144769	76	T	0	0
17445	1049	144770	55	T	0	0
17445	1050	144771	0	T	0	0
17445	1051	144772	5	T	0	0
17447	1042	144773	193	T	0	0
17447	1045	144774	202	T	0	0
17447	1048	144775	102	T	0	0
17447	1049	144776	43	T	0	0
17447	1050	144777	0	T	0	0
17447	1051	144778	9	T	0	0
17449	1042	144779	170	T	0	0
17449	1045	144780	151	T	0	0
17449	1048	144781	95	T	0	0
17449	1049	144782	72	T	0	0
17449	1050	144783	0	T	0	0
17449	1051	144784	6	T	0	0
17451	1042	144785	203	T	0	0
17451	1045	144786	207	T	0	0
17451	1048	144787	112	T	0	0
17451	1049	144788	42	T	0	0
17451	1050	144789	0	T	0	0
17451	1051	144790	9	T	0	0
17441	1042	144791	170	T	0	0
17441	1045	144792	151	T	0	0
17441	1048	144793	95	T	0	0
17441	1049	144794	72	T	0	0
17441	1050	144795	0	T	0	0
17441	1051	144796	6	T	0	0
17443	1042	144797	204	T	0	0
17443	1045	144798	206	T	0	0
17443	1048	144799	112	T	0	0
17443	1049	144800	42	T	0	0
17443	1050	144801	0	T	0	0
17443	1051	144802	9	T	0	0
17445	1042	144803	125	T	0	0
17445	1045	144804	137	T	0	0
17445	1048	144805	76	T	0	0
17445	1049	144806	55	T	0	0
17445	1050	144807	0	T	0	0
17445	1051	144808	5	T	0	0
17447	1042	144809	193	T	0	0
17447	1045	144810	202	T	0	0
17447	1048	144811	102	T	0	0
17447	1049	144812	43	T	0	0
17447	1050	144813	0	T	0	0
17447	1051	144814	9	T	0	0
17449	1042	144815	170	T	0	0
17449	1045	144816	151	T	0	0
17449	1048	144817	95	T	0	0
17449	1049	144818	72	T	0	0
17449	1050	144819	0	T	0	0
17449	1051	144820	6	T	0	0
17451	1042	144821	203	T	0	0
17451	1045	144822	207	T	0	0
17451	1048	144823	112	T	0	0
17451	1049	144824	42	T	0	0
17451	1050	144825	0	T	0	0
17451	1051	144826	9	T	0	0
17441	1042	144827	170	T	0	0
17441	1045	144828	151	T	0	0
17441	1048	144829	95	T	0	0
17441	1049	144830	72	T	0	0
17441	1050	144831	0	T	0	0
17441	1051	144832	6	T	0	0
17443	1042	144833	204	T	0	0
17443	1045	144834	206	T	0	0
17443	1048	144835	112	T	0	0
17443	1049	144836	42	T	0	0
17443	1050	144837	0	T	0	0
17443	1051	144838	9	T	0	0
17445	1042	144839	125	T	0	0
17445	1045	144840	137	T	0	0
17445	1048	144841	76	T	0	0
17445	1049	144842	55	T	0	0
17445	1050	144843	0	T	0	0
17445	1051	144844	5	T	0	0
17447	1042	144845	193	T	0	0
17447	1045	144846	202	T	0	0
17447	1048	144847	102	T	0	0
17447	1049	144848	43	T	0	0
17447	1050	144849	0	T	0	0
17447	1051	144850	9	T	0	0
17449	1042	144851	170	T	0	0
17449	1045	144852	151	T	0	0
17449	1048	144853	95	T	0	0
17449	1049	144854	72	T	0	0
17449	1050	144855	0	T	0	0
17449	1051	144856	6	T	0	0
17451	1042	144857	203	T	0	0
17451	1045	144858	207	T	0	0
17451	1048	144859	112	T	0	0
17451	1049	144860	42	T	0	0
17451	1050	144861	0	T	0	0
17451	1051	144862	9	T	0	0
17441	1042	144863	170	T	0	0
17441	1045	144864	151	T	0	0
17441	1048	144865	95	T	0	0
17441	1049	144866	72	T	0	0
17441	1050	144867	0	T	0	0
17441	1051	144868	6	T	0	0
17443	1042	144869	204	T	0	0
17443	1045	144870	206	T	0	0
17443	1048	144871	112	T	0	0
17443	1049	144872	42	T	0	0
17443	1050	144873	0	T	0	0
17443	1051	144874	9	T	0	0
17445	1042	144875	125	T	0	0
17445	1045	144876	137	T	0	0
17445	1048	144877	76	T	0	0
17445	1049	144878	55	T	0	0
17445	1050	144879	0	T	0	0
17445	1051	144880	5	T	0	0
17447	1042	144881	193	T	0	0
17447	1045	144882	202	T	0	0
17447	1048	144883	102	T	0	0
17447	1049	144884	43	T	0	0
17447	1050	144885	0	T	0	0
17447	1051	144886	9	T	0	0
17449	1042	144887	170	T	0	0
17449	1045	144888	151	T	0	0
17449	1048	144889	95	T	0	0
17449	1049	144890	72	T	0	0
17449	1050	144891	0	T	0	0
17449	1051	144892	6	T	0	0
17451	1042	144893	203	T	0	0
17451	1045	144894	207	T	0	0
17451	1048	144895	112	T	0	0
17451	1049	144896	42	T	0	0
17451	1050	144897	0	T	0	0
17451	1051	144898	9	T	0	0
17441	1042	144899	170	T	0	0
17441	1045	144900	151	T	0	0
17441	1048	144901	95	T	0	0
17441	1049	144902	72	T	0	0
17441	1050	144903	0	T	0	0
17441	1051	144904	6	T	0	0
17443	1042	144905	204	T	0	0
17443	1045	144906	206	T	0	0
17443	1048	144907	112	T	0	0
17443	1049	144908	42	T	0	0
17443	1050	144909	0	T	0	0
17443	1051	144910	9	T	0	0
17445	1042	144911	125	T	0	0
17445	1045	144912	137	T	0	0
17445	1048	144913	76	T	0	0
17445	1049	144914	55	T	0	0
17445	1050	144915	0	T	0	0
17445	1051	144916	5	T	0	0
17447	1042	144917	193	T	0	0
17447	1045	144918	202	T	0	0
17447	1048	144919	102	T	0	0
17447	1049	144920	43	T	0	0
17447	1050	144921	0	T	0	0
17447	1051	144922	9	T	0	0
17449	1042	144923	170	T	0	0
17449	1045	144924	151	T	0	0
17449	1048	144925	95	T	0	0
17449	1049	144926	72	T	0	0
17449	1050	144927	0	T	0	0
17449	1051	144928	6	T	0	0
17451	1042	144929	203	T	0	0
17451	1045	144930	207	T	0	0
17451	1048	144931	112	T	0	0
17451	1049	144932	42	T	0	0
17451	1050	144933	0	T	0	0
17451	1051	144934	9	T	0	0
17441	1042	144935	170	T	0	0
17441	1045	144936	151	T	0	0
17441	1048	144937	95	T	0	0
17441	1049	144938	72	T	0	0
17441	1050	144939	0	T	0	0
17441	1051	144940	6	T	0	0
17443	1042	144941	204	T	0	0
17443	1045	144942	206	T	0	0
17443	1048	144943	112	T	0	0
17443	1049	144944	42	T	0	0
17443	1050	144945	0	T	0	0
17443	1051	144946	9	T	0	0
17445	1042	144947	125	T	0	0
17445	1045	144948	137	T	0	0
17445	1048	144949	76	T	0	0
17445	1049	144950	55	T	0	0
17445	1050	144951	0	T	0	0
17445	1051	144952	5	T	0	0
17447	1042	144953	193	T	0	0
17447	1045	144954	202	T	0	0
17447	1048	144955	102	T	0	0
17447	1049	144956	43	T	0	0
17447	1050	144957	0	T	0	0
17447	1051	144958	9	T	0	0
17449	1042	144959	170	T	0	0
17449	1045	144960	151	T	0	0
17449	1048	144961	95	T	0	0
17449	1049	144962	72	T	0	0
17449	1050	144963	0	T	0	0
17449	1051	144964	6	T	0	0
17451	1042	144965	203	T	0	0
17451	1045	144966	207	T	0	0
17451	1048	144967	112	T	0	0
17451	1049	144968	42	T	0	0
17451	1050	144969	0	T	0	0
17451	1051	144970	9	T	0	0
17441	1042	144971	170	T	0	0
17441	1045	144972	151	T	0	0
17441	1048	144973	95	T	0	0
17441	1049	144974	72	T	0	0
17441	1050	144975	0	T	0	0
17441	1051	144976	6	T	0	0
17443	1042	144977	204	T	0	0
17443	1045	144978	206	T	0	0
17443	1048	144979	112	T	0	0
17443	1049	144980	42	T	0	0
17443	1050	144981	0	T	0	0
17443	1051	144982	9	T	0	0
17445	1042	144983	125	T	0	0
17445	1045	144984	137	T	0	0
17445	1048	144985	76	T	0	0
17445	1049	144986	55	T	0	0
17445	1050	144987	0	T	0	0
17445	1051	144988	5	T	0	0
17447	1042	144989	193	T	0	0
17447	1045	144990	202	T	0	0
17447	1048	144991	102	T	0	0
17447	1049	144992	43	T	0	0
17447	1050	144993	0	T	0	0
17447	1051	144994	9	T	0	0
17449	1042	144995	170	T	0	0
17449	1045	144996	151	T	0	0
17449	1048	144997	95	T	0	0
17449	1049	144998	72	T	0	0
17449	1050	144999	0	T	0	0
17449	1051	145000	6	T	0	0
17451	1042	145001	203	T	0	0
17451	1045	145002	207	T	0	0
17451	1048	145003	112	T	0	0
17451	1049	145004	42	T	0	0
17451	1050	145005	0	T	0	0
17451	1051	145006	9	T	0	0
17441	1042	145007	170	T	0	0
17441	1045	145008	151	T	0	0
17441	1048	145009	95	T	0	0
17441	1049	145010	72	T	0	0
17441	1050	145011	0	T	0	0
17441	1051	145012	6	T	0	0
17443	1042	145013	204	T	0	0
17443	1045	145014	206	T	0	0
17443	1048	145015	112	T	0	0
17443	1049	145016	42	T	0	0
17443	1050	145017	0	T	0	0
17443	1051	145018	9	T	0	0
17445	1042	145019	125	T	0	0
17445	1045	145020	137	T	0	0
17445	1048	145021	76	T	0	0
17445	1049	145022	55	T	0	0
17445	1050	145023	0	T	0	0
17445	1051	145024	5	T	0	0
17447	1042	145025	193	T	0	0
17447	1045	145026	202	T	0	0
17447	1048	145027	102	T	0	0
17447	1049	145028	43	T	0	0
17447	1050	145029	0	T	0	0
17447	1051	145030	9	T	0	0
17449	1042	145031	170	T	0	0
17449	1045	145032	151	T	0	0
17449	1048	145033	95	T	0	0
17449	1049	145034	72	T	0	0
17449	1050	145035	0	T	0	0
17449	1051	145036	6	T	0	0
17451	1042	145037	203	T	0	0
17451	1045	145038	207	T	0	0
17451	1048	145039	112	T	0	0
17451	1049	145040	42	T	0	0
17451	1050	145041	0	T	0	0
17451	1051	145042	9	T	0	0
17441	1042	145043	170	T	0	0
17441	1045	145044	151	T	0	0
17441	1048	145045	95	T	0	0
17441	1049	145046	72	T	0	0
17441	1050	145047	0	T	0	0
17441	1051	145048	6	T	0	0
17443	1042	145049	204	T	0	0
17443	1045	145050	206	T	0	0
17443	1048	145051	112	T	0	0
17443	1049	145052	42	T	0	0
17443	1050	145053	0	T	0	0
17443	1051	145054	9	T	0	0
17445	1042	145055	125	T	0	0
17445	1045	145056	137	T	0	0
17445	1048	145057	76	T	0	0
17445	1049	145058	55	T	0	0
17445	1050	145059	0	T	0	0
17445	1051	145060	5	T	0	0
17447	1042	145061	193	T	0	0
17447	1045	145062	202	T	0	0
17447	1048	145063	102	T	0	0
17447	1049	145064	43	T	0	0
17447	1050	145065	0	T	0	0
17447	1051	145066	9	T	0	0
17449	1042	145067	170	T	0	0
17449	1045	145068	151	T	0	0
17449	1048	145069	95	T	0	0
17449	1049	145070	72	T	0	0
17449	1050	145071	0	T	0	0
17449	1051	145072	6	T	0	0
17451	1042	145073	203	T	0	0
17451	1045	145074	207	T	0	0
17451	1048	145075	112	T	0	0
17451	1049	145076	42	T	0	0
17451	1050	145077	0	T	0	0
17451	1051	145078	9	T	0	0
17441	1042	145079	170	T	0	0
17441	1045	145080	151	T	0	0
17441	1048	145081	95	T	0	0
17441	1049	145082	72	T	0	0
17441	1050	145083	0	T	0	0
17441	1051	145084	6	T	0	0
17443	1042	145085	204	T	0	0
17443	1045	145086	206	T	0	0
17443	1048	145087	112	T	0	0
17443	1049	145088	42	T	0	0
17443	1050	145089	0	T	0	0
17443	1051	145090	9	T	0	0
17445	1042	145091	125	T	0	0
17445	1045	145092	137	T	0	0
17445	1048	145093	76	T	0	0
17445	1049	145094	55	T	0	0
17445	1050	145095	0	T	0	0
17445	1051	145096	5	T	0	0
17447	1042	145097	193	T	0	0
17447	1045	145098	202	T	0	0
17447	1048	145099	102	T	0	0
17447	1049	145100	43	T	0	0
17447	1050	145101	0	T	0	0
17447	1051	145102	9	T	0	0
17449	1042	145103	170	T	0	0
17449	1045	145104	151	T	0	0
17449	1048	145105	95	T	0	0
17449	1049	145106	72	T	0	0
17449	1050	145107	0	T	0	0
17449	1051	145108	6	T	0	0
17451	1042	145109	203	T	0	0
17451	1045	145110	207	T	0	0
17451	1048	145111	112	T	0	0
17451	1049	145112	42	T	0	0
17451	1050	145113	0	T	0	0
17451	1051	145114	9	T	0	0
17441	1042	145115	170	T	0	0
17441	1045	145116	151	T	0	0
17441	1048	145117	95	T	0	0
17441	1049	145118	72	T	0	0
17441	1050	145119	0	T	0	0
17441	1051	145120	6	T	0	0
17443	1042	145121	204	T	0	0
17443	1045	145122	206	T	0	0
17443	1048	145123	112	T	0	0
17443	1049	145124	42	T	0	0
17443	1050	145125	0	T	0	0
17443	1051	145126	9	T	0	0
17445	1042	145127	125	T	0	0
17445	1045	145128	137	T	0	0
17445	1048	145129	76	T	0	0
17445	1049	145130	55	T	0	0
17445	1050	145131	0	T	0	0
17445	1051	145132	5	T	0	0
17447	1042	145133	193	T	0	0
17447	1045	145134	202	T	0	0
17447	1048	145135	102	T	0	0
17447	1049	145136	43	T	0	0
17447	1050	145137	0	T	0	0
17447	1051	145138	9	T	0	0
17449	1042	145139	170	T	0	0
17449	1045	145140	151	T	0	0
17449	1048	145141	95	T	0	0
17449	1049	145142	72	T	0	0
17449	1050	145143	0	T	0	0
17449	1051	145144	6	T	0	0
17451	1042	145145	203	T	0	0
17451	1045	145146	207	T	0	0
17451	1048	145147	112	T	0	0
17451	1049	145148	42	T	0	0
17451	1050	145149	0	T	0	0
17451	1051	145150	9	T	0	0
17487	1039	145151	0	T	0	0
17488	1039	145152	0	T	0	0
17487	1042	145153	170	T	0	0
17487	1045	145154	151	T	0	0
17487	1048	145155	95	T	0	0
17487	1049	145156	72	T	0	0
17487	1050	145157	0	T	0	0
17487	1051	145158	6	T	0	0
17489	1039	145159	0	T	0	0
17490	1039	145160	0	T	0	0
17489	1042	145161	204	T	0	0
17489	1045	145162	206	T	0	0
17489	1048	145163	112	T	0	0
17489	1049	145164	42	T	0	0
17489	1050	145165	0	T	0	0
17489	1051	145166	9	T	0	0
17491	1039	145167	0	T	0	0
17492	1039	145168	0	T	0	0
17491	1042	145169	125	T	0	0
17491	1045	145170	137	T	0	0
17491	1048	145171	76	T	0	0
17491	1049	145172	55	T	0	0
17491	1050	145173	0	T	0	0
17491	1051	145174	5	T	0	0
17493	1039	145175	0	T	0	0
17494	1039	145176	0	T	0	0
17493	1042	145177	193	T	0	0
17493	1045	145178	202	T	0	0
17493	1048	145179	102	T	0	0
17493	1049	145180	43	T	0	0
17493	1050	145181	0	T	0	0
17493	1051	145182	9	T	0	0
17495	1039	145183	0	T	0	0
17496	1039	145184	0	T	0	0
17495	1042	145185	170	T	0	0
17495	1045	145186	151	T	0	0
17495	1048	145187	95	T	0	0
17495	1049	145188	72	T	0	0
17495	1050	145189	0	T	0	0
17495	1051	145190	6	T	0	0
17497	1039	145191	0	T	0	0
17498	1039	145192	0	T	0	0
17497	1042	145193	203	T	0	0
17497	1045	145194	207	T	0	0
17497	1048	145195	112	T	0	0
17497	1049	145196	42	T	0	0
17497	1050	145197	0	T	0	0
17497	1051	145198	9	T	0	0
17487	1042	145199	170	T	0	0
17487	1045	145200	151	T	0	0
17487	1048	145201	95	T	0	0
17487	1049	145202	72	T	0	0
17487	1050	145203	0	T	0	0
17487	1051	145204	6	T	0	0
17489	1042	145205	204	T	0	0
17489	1045	145206	206	T	0	0
17489	1048	145207	112	T	0	0
17489	1049	145208	42	T	0	0
17489	1050	145209	0	T	0	0
17489	1051	145210	9	T	0	0
17491	1042	145211	125	T	0	0
17491	1045	145212	137	T	0	0
17491	1048	145213	76	T	0	0
17491	1049	145214	55	T	0	0
17491	1050	145215	0	T	0	0
17491	1051	145216	5	T	0	0
17493	1042	145217	193	T	0	0
17493	1045	145218	202	T	0	0
17493	1048	145219	102	T	0	0
17493	1049	145220	43	T	0	0
17493	1050	145221	0	T	0	0
17493	1051	145222	9	T	0	0
17495	1042	145223	170	T	0	0
17495	1045	145224	151	T	0	0
17495	1048	145225	95	T	0	0
17495	1049	145226	72	T	0	0
17495	1050	145227	0	T	0	0
17495	1051	145228	6	T	0	0
17497	1042	145229	203	T	0	0
17497	1045	145230	207	T	0	0
17497	1048	145231	112	T	0	0
17497	1049	145232	42	T	0	0
17497	1050	145233	0	T	0	0
17497	1051	145234	9	T	0	0
17323	1026	145235	219	T	0	0
17323	1027	145236	173	T	0	0
17323	1028	145237	116	T	0	0
17323	1029	145238	54	T	0	0
17323	1030	145239	8	T	0	0
17325	1026	145240	217	T	0	0
17325	1027	145241	163	T	0	0
17325	1028	145242	116	T	0	0
17325	1029	145243	57	T	0	0
17325	1030	145244	8	T	0	0
17327	1026	145245	16	T	0	0
17327	1027	145246	22	T	0	0
17327	1028	145247	8	T	0	0
17327	1029	145248	14	T	0	0
17327	1030	145249	1	T	0	0
17329	1026	145250	169	T	0	0
17329	1027	145251	125	T	0	0
17329	1028	145252	102	T	0	0
17329	1029	145253	65	T	0	0
17329	1030	145254	6	T	0	0
17331	1026	145255	16	T	0	0
17331	1027	145256	22	T	0	0
17331	1028	145257	8	T	0	0
17331	1029	145258	14	T	0	0
17331	1030	145259	1	T	0	0
17333	1026	145260	155	T	0	0
17333	1027	145261	117	T	0	0
17333	1028	145262	97	T	0	0
17333	1029	145263	57	T	0	0
17333	1030	145264	6	T	0	0
17441	1042	145265	170	T	0	0
17441	1045	145266	151	T	0	0
17441	1048	145267	95	T	0	0
17441	1049	145268	72	T	0	0
17441	1050	145269	0	T	0	0
17441	1051	145270	6	T	0	0
17443	1042	145271	204	T	0	0
17443	1045	145272	206	T	0	0
17443	1048	145273	112	T	0	0
17443	1049	145274	42	T	0	0
17443	1050	145275	0	T	0	0
17443	1051	145276	9	T	0	0
17445	1042	145277	125	T	0	0
17445	1045	145278	137	T	0	0
17445	1048	145279	76	T	0	0
17445	1049	145280	55	T	0	0
17445	1050	145281	0	T	0	0
17445	1051	145282	5	T	0	0
17447	1042	145283	193	T	0	0
17447	1045	145284	202	T	0	0
17447	1048	145285	102	T	0	0
17447	1049	145286	43	T	0	0
17447	1050	145287	0	T	0	0
17447	1051	145288	9	T	0	0
17449	1042	145289	170	T	0	0
17449	1045	145290	151	T	0	0
17449	1048	145291	95	T	0	0
17449	1049	145292	72	T	0	0
17449	1050	145293	0	T	0	0
17449	1051	145294	6	T	0	0
17451	1042	145295	203	T	0	0
17451	1045	145296	207	T	0	0
17451	1048	145297	112	T	0	0
17451	1049	145298	42	T	0	0
17451	1050	145299	0	T	0	0
17451	1051	145300	9	T	0	0
17441	1042	145301	170	T	0	0
17441	1045	145302	151	T	0	0
17441	1048	145303	95	T	0	0
17441	1049	145304	72	T	0	0
17441	1050	145305	0	T	0	0
17441	1051	145306	6	T	0	0
17443	1042	145307	204	T	0	0
17443	1045	145308	206	T	0	0
17443	1048	145309	112	T	0	0
17443	1049	145310	42	T	0	0
17443	1050	145311	0	T	0	0
17443	1051	145312	9	T	0	0
17445	1042	145313	125	T	0	0
17445	1045	145314	137	T	0	0
17445	1048	145315	76	T	0	0
17445	1049	145316	55	T	0	0
17445	1050	145317	0	T	0	0
17445	1051	145318	5	T	0	0
17447	1042	145319	193	T	0	0
17447	1045	145320	202	T	0	0
17447	1048	145321	102	T	0	0
17447	1049	145322	43	T	0	0
17447	1050	145323	0	T	0	0
17447	1051	145324	9	T	0	0
17449	1042	145325	170	T	0	0
17449	1045	145326	151	T	0	0
17449	1048	145327	95	T	0	0
17449	1049	145328	72	T	0	0
17449	1050	145329	0	T	0	0
17449	1051	145330	6	T	0	0
17451	1042	145331	203	T	0	0
17451	1045	145332	207	T	0	0
17451	1048	145333	112	T	0	0
17451	1049	145334	42	T	0	0
17451	1050	145335	0	T	0	0
17451	1051	145336	9	T	0	0
17441	1042	145337	170	T	0	0
17441	1045	145338	151	T	0	0
17441	1048	145339	95	T	0	0
17441	1049	145340	72	T	0	0
17441	1050	145341	0	T	0	0
17441	1051	145342	6	T	0	0
17443	1042	145343	204	T	0	0
17443	1045	145344	206	T	0	0
17443	1048	145345	112	T	0	0
17443	1049	145346	42	T	0	0
17443	1050	145347	0	T	0	0
17443	1051	145348	9	T	0	0
17445	1042	145349	125	T	0	0
17445	1045	145350	137	T	0	0
17445	1048	145351	76	T	0	0
17445	1049	145352	55	T	0	0
17445	1050	145353	0	T	0	0
17445	1051	145354	5	T	0	0
17447	1042	145355	193	T	0	0
17447	1045	145356	202	T	0	0
17447	1048	145357	102	T	0	0
17447	1049	145358	43	T	0	0
17447	1050	145359	0	T	0	0
17447	1051	145360	9	T	0	0
17449	1042	145361	170	T	0	0
17449	1045	145362	151	T	0	0
17449	1048	145363	95	T	0	0
17449	1049	145364	72	T	0	0
17449	1050	145365	0	T	0	0
17449	1051	145366	6	T	0	0
17451	1042	145367	203	T	0	0
17451	1045	145368	207	T	0	0
17451	1048	145369	112	T	0	0
17451	1049	145370	42	T	0	0
17451	1050	145371	0	T	0	0
17451	1051	145372	9	T	0	0
17441	1042	145373	170	T	0	0
17441	1045	145374	151	T	0	0
17441	1048	145375	95	T	0	0
17441	1049	145376	72	T	0	0
17441	1050	145377	0	T	0	0
17441	1051	145378	6	T	0	0
17443	1042	145379	204	T	0	0
17443	1045	145380	206	T	0	0
