START TABLE: panels
START METADATA:
table_name	field_name	is_identity	user_type_id	type_name	precision
PANELS	PANEL_ID	0	108	numeric	38
PANELS	EQUIPMENT_ID	0	108	numeric	38
PANELS	NC_VERSION	0	108	numeric	38
PANELS	START_TIME	0	108	numeric	38
PANELS	END_TIME	0	108	numeric	38
PANELS	PANEL_EQUIPMENT_ID	1	108	numeric	38
PANELS	PANEL_SOURCE	0	108	numeric	38
PANELS	PANEL_TRACE	0	108	numeric	38
PANELS	STAGE_NO	0	108	numeric	38
PANELS	LANE_NO	0	108	numeric	38
PANELS	JOB_ID	0	108	numeric	38
PANELS	SETUP_ID	0	56	int	10
PANELS	TRX_PRODUCT_ID	0	231	nvarchar	0
PANELS	HUMIDITY	0	108	numeric	38
PANELS	TEMPERATURE	0	108	numeric	38
END METADATA:
START DATA:
PANEL_ID	EQUIPMENT_ID	NC_VERSION	START_TIME	END_TIME	PANEL_EQUIPMENT_ID	PANEL_SOURCE	PANEL_TRACE	STAGE_NO	LANE_NO	JOB_ID	SETUP_ID	TRX_PRODUCT_ID	HUMIDITY	TEMPERATURE
1191703	1013	148302	1377856457	1377856457	4613	2	2	1	1	NULL	17256	20130830045417227-04-1-1-525835-A635BA      062520FZ38-4-A635BA-062520FZ38.u03	0	0
1191704	1013	148297	1377856482	1377856482	4614	2	2	1	2	NULL	17254	20130830045442705-04-1-2-525975--4--525975.u03	0	0
1191705	1013	148302	1377856502	1377856502	4615	2	2	1	1	NULL	17256	20130830045502004-04-1-1-525836-A635BA      062540FZ38-4-A635BA-062540FZ38.u03	0	0
1191706	1013	148297	1377856528	1377856528	4616	2	2	1	2	NULL	17254	20130830045528111-04-1-2-525976--4--525976.u03	0	0
1191707	1013	148302	1377856547	1377856547	4617	2	2	1	1	NULL	17256	20130830045547443-04-1-1-525837-A635BA      062550FZ38-4-A635BA-062550FZ38.u03	0	0
1191708	1013	148297	1377856572	1377856572	4618	2	2	1	2	NULL	17254	20130830045612972-04-1-2-525977--4--525977.u03	0	0
1191709	1013	148302	1377856592	1377856592	4619	2	2	1	1	NULL	17256	20130830045632288-04-1-1-525838-A635BA      062570FZ38-4-A635BA-062570FZ38.u03	0	0
1191710	1013	148297	1377856616	1377856616	4620	2	2	1	2	NULL	17254	20130830045656797-04-1-2-525978--4--525978.u03	0	0
1191711	1013	148302	1377856636	1377856636	4621	2	2	1	1	NULL	17256	20130830045716156-04-1-1-525839-A635BA      062580FZ38-4-A635BA-062580FZ38.u03	0	0
1191712	1013	148297	1377856661	1377856661	4622	2	2	1	2	NULL	17254	20130830045741602-04-1-2-525979--4--525979.u03	0	0
1191713	1013	148302	1377856681	1377856681	4623	2	2	1	1	NULL	17256	20130830045801004-04-1-1-525840-A635BA      062390FZ38-4-A635BA-062390FZ38.u03	0	0
1191714	1013	148297	1377856761	1377856761	4624	2	2	1	2	NULL	17254	20130830045921005-04-1-2-525980--4--525980.u03	0	0
1191715	1013	148302	1377856780	1377856780	4625	2	2	1	1	NULL	17256	20130830045940891-04-1-1-525841-A635BA      062400FZ38-4-A635BA-062400FZ38.u03	0	0
1191716	1013	148297	1377856807	1377856807	4626	2	2	1	2	NULL	17254	20130830050007342-04-1-2-525981--4--525981.u03	0	0
1191717	1013	148302	1377856828	1377856828	4627	2	2	1	1	NULL	17256	20130830050028347-04-1-1-525842-A635BA      062420FZ38-4-A635BA-062420FZ38.u03	0	0
1191718	1013	148297	1377856854	1377856854	4628	2	2	1	2	NULL	17254	20130830050054556-04-1-2-525982--4--525982.u03	0	0
1191719	1013	148302	1377856873	1377856873	4629	2	2	1	1	NULL	17256	20130830050113907-04-1-1-525843-A635BA      062430FZ38-4-A635BA-062430FZ38.u03	0	0
1191720	1013	148297	1377856899	1377856899	4630	2	2	1	2	NULL	17254	20130830050139945-04-1-2-525983--4--525983.u03	0	0
1191721	1013	148302	1377856919	1377856919	4631	2	2	1	1	NULL	17256	20130830050159266-04-1-1-525844-A635BA      062440FZ38-4-A635BA-062440FZ38.u03	0	0
1191722	1013	148297	1377856945	1377856945	4632	2	2	1	2	NULL	17254	20130830050225736-04-1-2-525984--4--525984.u03	0	0
1191692	1014	148298	1377856244	1377856244	4633	2	2	1	2	NULL	17254	20130830045044012-05-1-2-525969--4--525969.u03	0	0
1191693	1014	148303	1377856265	1377856265	4634	2	2	1	1	NULL	17256	20130830045105823-05-1-1-525830-A635BA      062660FZ38-4-A635BA-062660FZ38.u03	0	0
1191694	1014	148298	1377856281	1377856281	4635	2	2	1	2	NULL	17254	20130830045121056-05-1-2-525970--4--525970.u03	0	0
1191695	1014	148303	1377856302	1377856302	4636	2	2	1	1	NULL	17256	20130830045142823-05-1-1-525831-A635BA      062680FZ38-4-A635BA-062680FZ38.u03	0	0
1191696	1014	148298	1377856318	1377856318	4637	2	2	1	2	NULL	17254	20130830045158739-05-1-2-525971--4--525971.u03	0	0
1191697	1014	148303	1377856348	1377856348	4638	2	2	1	1	NULL	17256	20130830045228456-05-1-1-525832-A635BA      062490FZ38-4-A635BA-062490FZ38.u03	0	0
1191698	1014	148298	1377856365	1377856365	4639	2	2	1	2	NULL	17254	20130830045245167-05-1-2-525972--4--525972.u03	0	0
1191699	1014	148303	1377856393	1377856393	4640	2	2	1	1	NULL	17256	20130830045313400-05-1-1-525833-A635BA      062500FZ38-4-A635BA-062500FZ38.u03	0	0
1191700	1014	148298	1377856410	1377856410	4641	2	2	1	2	NULL	17254	20130830045330203-05-1-2-525973--4--525973.u03	0	0
1191701	1014	148303	1377856438	1377856438	4642	2	2	1	1	NULL	17256	20130830045358284-05-1-1-525834-A635BA      062510FZ38-4-A635BA-062510FZ38.u03	0	0
1191702	1014	148298	1377856454	1377856454	4643	2	2	1	2	NULL	17254	20130830045414947-05-1-2-525974--4--525974.u03	0	0
1191703	1014	148303	1377856483	1377856483	4644	2	2	1	1	NULL	17256	20130830045443468-05-1-1-525835-A635BA      062520FZ38-4-A635BA-062520FZ38.u03	0	0
1191704	1014	148298	1377856559	1377856559	4645	2	2	1	2	NULL	17254	20130830045559648-05-1-2-525975--4--525975.u03	0	0
1191705	1014	148303	1377856582	1377856582	4646	2	2	1	1	NULL	17256	20130830045622866-05-1-1-525836-A635BA      062540FZ38-4-A635BA-062540FZ38.u03	0	0
1191706	1014	148298	1377856598	1377856598	4647	2	2	1	2	NULL	17254	20130830045638165-05-1-2-525976--4--525976.u03	0	0
1191707	1014	148303	1377856619	1377856619	4648	2	2	1	1	NULL	17256	20130830045659520-05-1-1-525837-A635BA      062550FZ38-4-A635BA-062550FZ38.u03	0	0
1191708	1014	148298	1377856634	1377856634	4649	2	2	1	2	NULL	17254	20130830045714830-05-1-2-525977--4--525977.u03	0	0
1191709	1014	148303	1377856656	1377856656	4650	2	2	1	1	NULL	17256	20130830045736817-05-1-1-525838-A635BA      062570FZ38-4-A635BA-062570FZ38.u03	0	0
1191710	1014	148298	1377856789	1377856789	4651	2	2	1	2	NULL	17254	20130830045949042-05-1-2-525978--4--525978.u03	0	0
1191711	1014	148303	1377856812	1377856812	4652	2	2	1	1	NULL	17256	20130830050012306-05-1-1-525839-A635BA      062580FZ38-4-A635BA-062580FZ38.u03	0	0
1191712	1014	148298	1377856827	1377856827	4653	2	2	1	2	NULL	17254	20130830050027567-05-1-2-525979--4--525979.u03	0	0
1191713	1014	148303	1377856849	1377856849	4654	2	2	1	1	NULL	17256	20130830050049401-05-1-1-525840-A635BA      062390FZ38-4-A635BA-062390FZ38.u03	0	0
1191714	1014	148298	1377856867	1377856867	4655	2	2	1	2	NULL	17254	20130830050107506-05-1-2-525980--4--525980.u03	0	0
1191715	1014	148303	1377856889	1377856889	4656	2	2	1	1	NULL	17256	20130830050129350-05-1-1-525841-A635BA      062400FZ38-4-A635BA-062400FZ38.u03	0	0
1191716	1014	148298	1377856958	1377856958	4657	2	2	1	2	NULL	17254	20130830050238467-05-1-2-525981--4--525981.u03	0	0
1191717	1014	148303	1377856981	1377856981	4658	2	2	1	1	NULL	17256	20130830050301563-05-1-1-525842-A635BA      062420FZ38-4-A635BA-062420FZ38.u03	0	0
1191718	1014	148298	1377856996	1377856996	4659	2	2	1	2	NULL	17254	20130830050316883-05-1-2-525982--4--525982.u03	0	0
1191719	1014	148303	1377857018	1377857018	4660	2	2	1	1	NULL	17256	20130830050338739-05-1-1-525843-A635BA      062430FZ38-4-A635BA-062430FZ38.u03	0	0
1191720	1014	148298	1377857034	1377857034	4661	2	2	1	2	NULL	17254	20130830050354050-05-1-2-525983--4--525983.u03	0	0
1191721	1014	148303	1377857055	1377857055	4662	2	2	1	1	NULL	17256	20130830050415791-05-1-1-525844-A635BA      062440FZ38-4-A635BA-062440FZ38.u03	0	0
1191741	1010	148299	1377856946	1377856946	4663	2	2	1	1	NULL	17256	20130830050226153-01-1-1-525854-A635BA      062350FZ38-4-A635BA-062350FZ38.u03	0	0
1191742	1010	148294	1377856992	1377856992	4664	2	2	1	2	NULL	17254	20130830050312011-01-1-2-525994--4--525994.u03	0	0
1191743	1010	148299	1377857009	1377857009	4665	2	2	1	1	NULL	17256	20130830050329633-01-1-1-525855-A635BA      062360FZ38-4-A635BA-062360FZ38.u03	0	0
1191744	1010	148294	1377857031	1377857031	4666	2	2	1	2	NULL	17254	20130830050351273-01-1-2-525995--4--525995.u03	0	0
1191745	1010	148299	1377857048	1377857048	4667	2	2	1	1	NULL	17256	20130830050408460-01-1-1-525856-A635BA      062370FZ38-4-A635BA-062370FZ38.u03	0	0
1191746	1010	148294	1377857069	1377857069	4668	2	2	1	2	NULL	17254	20130830050429928-01-1-2-525996--4--525996.u03	0	0
1191747	1010	148299	1377857087	1377857087	4669	2	2	1	1	NULL	17256	20130830050447128-01-1-1-525857-A635BA      062380FZ38-4-A635BA-062380FZ38.u03	0	0
1191748	1010	148294	1377857113	1377857113	4670	2	2	1	2	NULL	17254	20130830050513725-01-1-2-525997--4--525997.u03	0	0
1191749	1010	148299	1377857130	1377857130	4671	2	2	1	1	NULL	17256	20130830050530966-01-1-1-525858-A635BA      062670FZ38-4-A635BA-062670FZ38.u03	0	0
1191750	1010	148294	1377857299	1377857299	4672	2	2	1	2	NULL	17254	20130830050819367-01-1-2-525998--4--525998.u03	0	0
1191751	1010	148299	1377857320	1377857320	4673	2	2	1	1	NULL	17256	20130830050840068-01-1-1-525859-A635BA      062650FZ38-4-A635BA-062650FZ38.u03	0	0
1191752	1010	148294	1377857490	1377857490	4674	2	2	1	2	NULL	17254	20130830051130903-01-1-2-525999--4--525999.u03	0	0
1191753	1010	148299	1377857512	1377857512	4675	2	2	1	1	NULL	17256	20130830051152261-01-1-1-525860-A635BA      062690FZ38-4-A635BA-062690FZ38.u03	0	0
1191754	1010	148294	1377857533	1377857533	4676	2	2	1	2	NULL	17254	20130830051213892-01-1-2-526000--4--526000.u03	0	0
1191755	1010	148299	1377857551	1377857551	4677	2	2	1	1	NULL	17256	20130830051231063-01-1-1-525861-A635BA      062820FZ38-4-A635BA-062820FZ38.u03	0	0
1191756	1010	148294	1377857631	1377857631	4678	2	2	1	2	NULL	17254	20130830051351115-01-1-2-526001--4--526001.u03	0	0
1191757	1010	148299	1377857650	1377857650	4679	2	2	1	1	NULL	17256	20130830051410717-01-1-1-525862-A635BA      063060FZ38-4-A635BA-063060FZ38.u03	0	0
1191758	1010	148294	1377857751	1377857751	4680	2	2	1	2	NULL	17254	20130830051551922-01-1-2-526002--4--526002.u03	0	0
1191759	1010	148299	1377857797	1377857797	4681	2	2	1	1	NULL	17256	20130830051637963-01-1-1-525863-A635BA      061440FZ38-4-A635BA-061440FZ38.u03	0	0
1191760	1010	148294	1377857841	1377857841	4682	2	2	1	2	NULL	17254	20130830051721106-01-1-2-526003--4--526003.u03	0	0
1191761	1010	148299	1377857858	1377857858	4683	2	2	1	1	NULL	17256	20130830051738342-01-1-1-525864-A635BA      061690FZ38-4-A635BA-061690FZ38.u03	0	0
1191762	1010	148294	1377857881	1377857881	4684	2	2	1	2	NULL	17254	20130830051801139-01-1-2-526004--4--526004.u03	0	0
1191763	1010	148299	1377857898	1377857898	4685	2	2	1	1	NULL	17256	20130830051818375-01-1-1-525865-A635BA      061860FZ38-4-A635BA-061860FZ38.u03	0	0
1191764	1010	148294	1377857919	1377857919	4686	2	2	1	2	NULL	17254	20130830051839728-01-1-2-526005--4--526005.u03	0	0
1191765	1010	148299	1377857936	1377857936	4687	2	2	1	1	NULL	17256	20130830051856977-01-1-1-525866-A635BA      061850FZ38-4-A635BA-061850FZ38.u03	0	0
1191766	1010	148294	1377858029	1377858029	4688	2	2	1	2	NULL	17254	20130830052029988-01-1-2-526006--4--526006.u03	0	0
1191767	1010	148299	1377858050	1377858050	4689	2	2	1	1	NULL	17256	20130830052050994-01-1-1-525867-A635BA      061800FZ38-4-A635BA-061800FZ38.u03	0	0
1191768	1010	148294	1377858072	1377858072	4690	2	2	1	2	NULL	17254	20130830052112519-01-1-2-526007--4--526007.u03	0	0
1191769	1010	148299	1377858089	1377858089	4691	2	2	1	1	NULL	17256	20130830052129790-01-1-1-525868-A635BA      061910FZ38-4-A635BA-061910FZ38.u03	0	0
1191770	1010	148294	1377858156	1377858156	4692	2	2	1	2	NULL	17254	20130830052236343-01-1-2-526008--4--526008.u03	0	0
1191735	1011	148300	1377856945	1377856945	4693	2	2	1	1	NULL	17256	20130830050225207-02-1-1-525851-A635BA      062320FZ38-4-A635BA-062320FZ38.u03	0	0
1191736	1011	148295	1377856985	1377856985	4694	2	2	1	2	NULL	17254	20130830050305222-02-1-2-525991--4--525991.u03	0	0
1191737	1011	148300	1377857004	1377857004	4695	2	2	1	1	NULL	17256	20130830050324894-02-1-1-525852-A635BA      062330FZ38-4-A635BA-062330FZ38.u03	0	0
1191738	1011	148295	1377857027	1377857027	4696	2	2	1	2	NULL	17254	20130830050347025-02-1-2-525992--4--525992.u03	0	0
1191739	1011	148300	1377857044	1377857044	4697	2	2	1	1	NULL	17256	20130830050404945-02-1-1-525853-A635BA      062340FZ38-4-A635BA-062340FZ38.u03	0	0
1191740	1011	148295	1377857067	1377857067	4698	2	2	1	2	NULL	17254	20130830050427120-02-1-2-525993--4--525993.u03	0	0
1191741	1011	148300	1377857085	1377857085	4699	2	2	1	1	NULL	17256	20130830050445257-02-1-1-525854-A635BA      062350FZ38-4-A635BA-062350FZ38.u03	0	0
1191742	1011	148295	1377857112	1377857112	4700	2	2	1	2	NULL	17254	20130830050512136-02-1-2-525994--4--525994.u03	0	0
1191743	1011	148300	1377857130	1377857130	4701	2	2	1	1	NULL	17256	20130830050530258-02-1-1-525855-A635BA      062360FZ38-4-A635BA-062360FZ38.u03	0	0
1191744	1011	148295	1377857297	1377857297	4702	2	2	1	2	NULL	17254	20130830050817383-02-1-2-525995--4--525995.u03	0	0
1191745	1011	148300	1377857318	1377857318	4703	2	2	1	1	NULL	17256	20130830050838935-02-1-1-525856-A635BA      062370FZ38-4-A635BA-062370FZ38.u03	0	0
1191746	1011	148295	1377857489	1377857489	4704	2	2	1	2	NULL	17254	20130830051129351-02-1-2-525996--4--525996.u03	0	0
1191747	1011	148300	1377857511	1377857511	4705	2	2	1	1	NULL	17256	20130830051151866-02-1-1-525857-A635BA      062380FZ38-4-A635BA-062380FZ38.u03	0	0
1191748	1011	148295	1377857533	1377857533	4706	2	2	1	2	NULL	17254	20130830051213814-02-1-2-525997--4--525997.u03	0	0
1191749	1011	148300	1377857551	1377857551	4707	2	2	1	1	NULL	17256	20130830051231723-02-1-1-525858-A635BA      062670FZ38-4-A635BA-062670FZ38.u03	0	0
1191750	1011	148295	1377857629	1377857629	4708	2	2	1	2	NULL	17254	20130830051349780-02-1-2-525998--4--525998.u03	0	0
1191751	1011	148300	1377857649	1377857649	4709	2	2	1	1	NULL	17256	20130830051409457-02-1-1-525859-A635BA      062650FZ38-4-A635BA-062650FZ38.u03	0	0
1191752	1011	148295	1377857750	1377857750	4710	2	2	1	2	NULL	17254	20130830051550255-02-1-2-525999--4--525999.u03	0	0
1191753	1011	148300	1377857769	1377857769	4711	2	2	1	1	NULL	17256	20130830051609900-02-1-1-525860-A635BA      062690FZ38-4-A635BA-062690FZ38.u03	0	0
1191754	1011	148295	1377857792	1377857792	4712	2	2	1	2	NULL	17254	20130830051632168-02-1-2-526000--4--526000.u03	0	0
1191755	1011	148300	1377857810	1377857810	4713	2	2	1	1	NULL	17256	20130830051650150-02-1-1-525861-A635BA      062820FZ38-4-A635BA-062820FZ38.u03	0	0
1191756	1011	148295	1377857832	1377857832	4714	2	2	1	2	NULL	17254	20130830051712259-02-1-2-526001--4--526001.u03	0	0
1191757	1011	148300	1377857850	1377857850	4715	2	2	1	1	NULL	17256	20130830051730448-02-1-1-525862-A635BA      063060FZ38-4-A635BA-063060FZ38.u03	0	0
1191758	1011	148295	1377857872	1377857872	4716	2	2	1	2	NULL	17254	20130830051752561-02-1-2-526002--4--526002.u03	0	0
1191759	1011	148300	1377857890	1377857890	4717	2	2	1	1	NULL	17256	20130830051810721-02-1-1-525863-A635BA      061440FZ38-4-A635BA-061440FZ38.u03	0	0
1191760	1011	148295	1377858028	1377858028	4718	2	2	1	2	NULL	17254	20130830052028381-02-1-2-526003--4--526003.u03	0	0
1191761	1011	148300	1377858049	1377858049	4719	2	2	1	1	NULL	17256	20130830052049777-02-1-1-525864-A635BA      061690FZ38-4-A635BA-061690FZ38.u03	0	0
1191762	1011	148295	1377858071	1377858071	4720	2	2	1	2	NULL	17254	20130830052111979-02-1-2-526004--4--526004.u03	0	0
1191763	1011	148300	1377858139	1377858139	4721	2	2	1	1	NULL	17256	20130830052219517-02-1-1-525865-A635BA      061860FZ38-4-A635BA-061860FZ38.u03	0	0
1191764	1011	148295	1377858162	1377858162	4722	2	2	1	2	NULL	17254	20130830052242590-02-1-2-526005--4--526005.u03	0	0
1191730	1012	148296	1377856985	1377856985	4723	2	2	1	2	NULL	17254	20130830050305224-03-1-2-525988--4--525988.u03	0	0
1191731	1012	148301	1377857003	1377857003	4724	2	2	1	1	NULL	17256	20130830050323687-03-1-1-525849-A635BA      062300FZ38-4-A635BA-062300FZ38.u03	0	0
1191732	1012	148296	1377857026	1377857026	4725	2	2	1	2	NULL	17254	20130830050346484-03-1-2-525989--4--525989.u03	0	0
1191733	1012	148301	1377857044	1377857044	4726	2	2	1	1	NULL	17256	20130830050404906-03-1-1-525850-A635BA      062310FZ38-4-A635BA-062310FZ38.u03	0	0
1191734	1012	148296	1377857067	1377857067	4727	2	2	1	2	NULL	17254	20130830050427763-03-1-2-525990--4--525990.u03	0	0
1191735	1012	148301	1377857086	1377857086	4728	2	2	1	1	NULL	17256	20130830050446210-03-1-1-525851-A635BA      062320FZ38-4-A635BA-062320FZ38.u03	0	0
1191736	1012	148296	1377857112	1377857112	4729	2	2	1	2	NULL	17254	20130830050512185-03-1-2-525991--4--525991.u03	0	0
1191737	1012	148301	1377857132	1377857132	4730	2	2	1	1	NULL	17256	20130830050532142-03-1-1-525852-A635BA      062330FZ38-4-A635BA-062330FZ38.u03	0	0
1191738	1012	148296	1377857297	1377857297	4731	2	2	1	2	NULL	17254	20130830050817337-03-1-2-525992--4--525992.u03	0	0
1191739	1012	148301	1377857317	1377857317	4732	2	2	1	1	NULL	17256	20130830050837605-03-1-1-525853-A635BA      062340FZ38-4-A635BA-062340FZ38.u03	0	0
1191740	1012	148296	1377857489	1377857489	4733	2	2	1	2	NULL	17254	20130830051129408-03-1-2-525993--4--525993.u03	0	0
1191741	1012	148301	1377857509	1377857509	4734	2	2	1	1	NULL	17256	20130830051149720-03-1-1-525854-A635BA      062350FZ38-4-A635BA-062350FZ38.u03	0	0
1191742	1012	148296	1377857532	1377857532	4735	2	2	1	2	NULL	17254	20130830051212480-03-1-2-525994--4--525994.u03	0	0
1191743	1012	148301	1377857550	1377857550	4736	2	2	1	1	NULL	17256	20130830051230985-03-1-1-525855-A635BA      062360FZ38-4-A635BA-062360FZ38.u03	0	0
1191744	1012	148296	1377857648	1377857648	4737	2	2	1	2	NULL	17254	20130830051408068-03-1-2-525995--4--525995.u03	0	0
1191745	1012	148301	1377857666	1377857666	4738	2	2	1	1	NULL	17256	20130830051426525-03-1-1-525856-A635BA      062370FZ38-4-A635BA-062370FZ38.u03	0	0
1191746	1012	148296	1377857750	1377857750	4739	2	2	1	2	NULL	17254	20130830051550220-03-1-2-525996--4--525996.u03	0	0
1191747	1012	148301	1377857768	1377857768	4740	2	2	1	1	NULL	17256	20130830051608686-03-1-1-525857-A635BA      062380FZ38-4-A635BA-062380FZ38.u03	0	0
1191748	1012	148296	1377857791	1377857791	4741	2	2	1	2	NULL	17254	20130830051631236-03-1-2-525997--4--525997.u03	0	0
1191749	1012	148301	1377857823	1377857823	4742	2	2	1	1	NULL	17256	20130830051703588-03-1-1-525858-A635BA      062670FZ38-4-A635BA-062670FZ38.u03	0	0
1191750	1012	148296	1377857846	1377857846	4743	2	2	1	2	NULL	17254	20130830051726384-03-1-2-525998--4--525998.u03	0	0
1191751	1012	148301	1377857864	1377857864	4744	2	2	1	1	NULL	17256	20130830051744879-03-1-1-525859-A635BA      062650FZ38-4-A635BA-062650FZ38.u03	0	0
1191752	1012	148296	1377857887	1377857887	4745	2	2	1	2	NULL	17254	20130830051807527-03-1-2-525999--4--525999.u03	0	0
1191753	1012	148301	1377857905	1377857905	4746	2	2	1	1	NULL	17256	20130830051825918-03-1-1-525860-A635BA      062690FZ38-4-A635BA-062690FZ38.u03	0	0
1191754	1012	148296	1377858028	1377858028	4747	2	2	1	2	NULL	17254	20130830052028450-03-1-2-526000--4--526000.u03	0	0
1191755	1012	148301	1377858048	1377858048	4748	2	2	1	1	NULL	17256	20130830052048431-03-1-1-525861-A635BA      062820FZ38-4-A635BA-062820FZ38.u03	0	0
1191756	1012	148296	1377858074	1377858074	4749	2	2	1	2	NULL	17254	20130830052114047-03-1-2-526001--4--526001.u03	0	0
1191757	1012	148301	1377858094	1377858094	4750	2	2	1	1	NULL	17256	20130830052134113-03-1-1-525862-A635BA      063060FZ38-4-A635BA-063060FZ38.u03	0	0
1191758	1012	148296	1377858116	1377858116	4751	2	2	1	2	NULL	17254	20130830052156810-03-1-2-526002--4--526002.u03	0	0
1191759	1012	148301	1377858135	1377858135	4752	2	2	1	1	NULL	17256	20130830052215322-03-1-1-525863-A635BA      061440FZ38-4-A635BA-061440FZ38.u03	0	0
1191723	1013	148302	1377856965	1377856965	4753	2	2	1	1	NULL	17256	20130830050245410-04-1-1-525845-A635BA      062460FZ38-4-A635BA-062460FZ38.u03	0	0
1191724	1013	148297	1377856991	1377856991	4754	2	2	1	2	NULL	17254	20130830050311862-04-1-2-525985--4--525985.u03	0	0
1191725	1013	148302	1377857011	1377857011	4755	2	2	1	1	NULL	17256	20130830050331618-04-1-1-525846-A635BA      062470FZ38-4-A635BA-062470FZ38.u03	0	0
1191726	1013	148297	1377857038	1377857038	4756	2	2	1	2	NULL	17254	20130830050358319-04-1-2-525986--4--525986.u03	0	0
1191727	1013	148302	1377857058	1377857058	4757	2	2	1	1	NULL	17256	20130830050418039-04-1-1-525847-A635BA      062480FZ38-4-A635BA-062480FZ38.u03	0	0
1191728	1013	148297	1377857084	1377857084	4758	2	2	1	2	NULL	17254	20130830050444626-04-1-2-525987--4--525987.u03	0	0
1191729	1013	148302	1377857104	1377857104	4759	2	2	1	1	NULL	17256	20130830050504421-04-1-1-525848-A635BA      062290FZ38-4-A635BA-062290FZ38.u03	0	0
1191730	1013	148297	1377857130	1377857130	4760	2	2	1	2	NULL	17254	20130830050530920-04-1-2-525988--4--525988.u03	0	0
1191731	1013	148302	1377857150	1377857150	4761	2	2	1	1	NULL	17256	20130830050550655-04-1-1-525849-A635BA      062300FZ38-4-A635BA-062300FZ38.u03	0	0
1191732	1013	148297	1377857299	1377857299	4762	2	2	1	2	NULL	17254	20130830050819856-04-1-2-525989--4--525989.u03	0	0
1191733	1013	148302	1377857319	1377857319	4763	2	2	1	1	NULL	17256	20130830050839607-04-1-1-525850-A635BA      062310FZ38-4-A635BA-062310FZ38.u03	0	0
1191734	1013	148297	1377857491	1377857491	4764	2	2	1	2	NULL	17254	20130830051131201-04-1-2-525990--4--525990.u03	0	0
1191735	1013	148302	1377857510	1377857510	4765	2	2	1	1	NULL	17256	20130830051150928-04-1-1-525851-A635BA      062320FZ38-4-A635BA-062320FZ38.u03	0	0
1191736	1013	148297	1377857537	1377857537	4766	2	2	1	2	NULL	17254	20130830051217432-04-1-2-525991--4--525991.u03	0	0
1191737	1013	148302	1377857558	1377857558	4767	2	2	1	1	NULL	17256	20130830051238698-04-1-1-525852-A635BA      062330FZ38-4-A635BA-062330FZ38.u03	0	0
1191738	1013	148297	1377857652	1377857652	4768	2	2	1	2	NULL	17254	20130830051412591-04-1-2-525992--4--525992.u03	0	0
1191739	1013	148302	1377857672	1377857672	4769	2	2	1	1	NULL	17256	20130830051432253-04-1-1-525853-A635BA      062340FZ38-4-A635BA-062340FZ38.u03	0	0
1191740	1013	148297	1377857752	1377857752	4770	2	2	1	2	NULL	17254	20130830051552197-04-1-2-525993--4--525993.u03	0	0
1191741	1013	148302	1377857771	1377857771	4771	2	2	1	1	NULL	17256	20130830051611926-04-1-1-525854-A635BA      062350FZ38-4-A635BA-062350FZ38.u03	0	0
1191742	1013	148297	1377857798	1377857798	4772	2	2	1	2	NULL	17254	20130830051638445-04-1-2-525994--4--525994.u03	0	0
1191743	1013	148302	1377857818	1377857818	4773	2	2	1	1	NULL	17256	20130830051658194-04-1-1-525855-A635BA      062360FZ38-4-A635BA-062360FZ38.u03	0	0
1191744	1013	148297	1377857844	1377857844	4774	2	2	1	2	NULL	17254	20130830051724763-04-1-2-525995--4--525995.u03	0	0
1191745	1013	148302	1377857864	1377857864	4775	2	2	1	1	NULL	17256	20130830051744367-04-1-1-525856-A635BA      062370FZ38-4-A635BA-062370FZ38.u03	0	0
1191746	1013	148297	1377857890	1377857890	4776	2	2	1	2	NULL	17254	20130830051810852-04-1-2-525996--4--525996.u03	0	0
1191747	1013	148302	1377857910	1377857910	4777	2	2	1	1	NULL	17256	20130830051830531-04-1-1-525857-A635BA      062380FZ38-4-A635BA-062380FZ38.u03	0	0
1191748	1013	148297	1377858030	1377858030	4778	2	2	1	2	NULL	17254	20130830052030165-04-1-2-525997--4--525997.u03	0	0
1191749	1013	148302	1377858059	1377858059	4779	2	2	1	1	NULL	17256	20130830052059538-04-1-1-525858-A635BA      062670FZ38-4-A635BA-062670FZ38.u03	0	0
1191750	1013	148297	1377858086	1377858086	4780	2	2	1	2	NULL	17254	20130830052126174-04-1-2-525998--4--525998.u03	0	0
1191751	1013	148302	1377858105	1377858105	4781	2	2	1	1	NULL	17256	20130830052145900-04-1-1-525859-A635BA      062650FZ38-4-A635BA-062650FZ38.u03	0	0
1191752	1013	148297	1377858132	1377858132	4782	2	2	1	2	NULL	17254	20130830052212603-04-1-2-525999--4--525999.u03	0	0
1191722	1014	148298	1377857071	1377857071	4783	2	2	1	2	NULL	17254	20130830050431088-05-1-2-525984--4--525984.u03	0	0
1191723	1014	148303	1377857093	1377857093	4784	2	2	1	1	NULL	17256	20130830050453402-05-1-1-525845-A635BA      062460FZ38-4-A635BA-062460FZ38.u03	0	0
1191724	1014	148298	1377857270	1377857270	4785	2	2	1	2	NULL	17254	20130830050750636-05-1-2-525985--4--525985.u03	0	0
1191725	1014	148303	1377857295	1377857295	4786	2	2	1	1	NULL	17256	20130830050815633-05-1-1-525846-A635BA      062470FZ38-4-A635BA-062470FZ38.u03	0	0
1191726	1014	148298	1377857462	1377857462	4787	2	2	1	2	NULL	17254	20130830051102658-05-1-2-525986--4--525986.u03	0	0
