MACHINE;LANE;STAGE;PRODUCT;TIMESTAMP;FID;FNAME;OUTPUT;SERIAL;PRODUCTID;TPickup;TPMiss;TRMiss;TDMiss;THMiss;TRSMiss;TMMiss
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377860658;6582;20130830060418048-04-1-1-525906-A635BA      062790FZ38-3-A635BA-062790FZ38.U01;3;525906;233;44924;13;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377860702;6588;20130830060502887-04-1-1-525907-A635BA      062800FZ38-3-A635BA-062800FZ38.U01;3;525907;233;44969;13;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377860747;6479;20130830060547691-04-1-1-525908-A635BA      063830FZ38-3-A635BA-063830FZ38.U01;3;525908;233;45014;13;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377860792;6884;20130830060632494-04-1-1-525909-A635BA      063840FZ38-3-A635BA-063840FZ38.U01;3;525909;233;45059;13;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377860837;6628;20130830060717333-04-1-1-525910-A635BA      063850FZ38-3-A635BA-063850FZ38.U01;3;525910;233;45104;13;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377860916;6162;20130830060836850-04-1-1-525911-A635BA      063860FZ38-3-A635BA-063860FZ38.U01;3;525911;233;45150;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377860963;6607;20130830060923921-04-1-1-525912-A635BA      063870FZ38-3-A635BA-063870FZ38.U01;3;525912;233;45195;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861008;6699;20130830061008760-04-1-1-525913-A635BA      063880FZ38-3-A635BA-063880FZ38.U01;3;525913;233;45240;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861075;6330;20130830061115099-04-1-1-525914-A635BA      063690FZ38-3-A635BA-063690FZ38.U01;3;525914;233;45285;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861120;6279;20130830061200900-04-1-1-525915-A635BA      063700FZ38-3-A635BA-063700FZ38.U01;3;525915;233;45330;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861183;6296;20130830061303750-04-1-1-525916-A635BA      063710FZ38-3-A635BA-063710FZ38.U01;3;525916;233;45375;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861228;6263;20130830061348866-04-1-1-525917-A635BA      063720FZ38-3-A635BA-063720FZ38.U01;3;525917;233;45420;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861250;6741;20130830061410253-04-1-1-525918-A635BA      063730FZ38-3-A635BA-063730FZ38.U01;3;525918;233;45465;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861271;6561;20130830061431708-04-1-1-525919-A635BA      063740FZ38-3-A635BA-063740FZ38.U01;3;525919;233;45510;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861293;6319;20130830061453121-04-1-1-525920-A635BA      063750FZ38-3-A635BA-063750FZ38.U01;3;525920;233;45555;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861314;6280;20130830061514545-04-1-1-525921-A635BA      063760FZ38-3-A635BA-063760FZ38.U01;3;525921;233;45600;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861335;6354;20130830061535954-04-1-1-525922-A635BA      063780FZ38-3-A635BA-063780FZ38.U01;3;525922;233;45645;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861357;6420;20130830061557409-04-1-1-525923-A635BA      063600FZ38-3-A635BA-063600FZ38.U01;3;525923;233;45690;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861378;6451;20130830061618820-04-1-1-525924-A635BA      063610FZ38-3-A635BA-063610FZ38.U01;3;525924;233;45735;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861400;6431;20130830061640245-04-1-1-525925-A635BA      063630FZ38-3-A635BA-063630FZ38.U01;3;525925;233;45780;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861421;6903;20130830061701667-04-1-1-525926-A635BA      063640FZ38-3-A635BA-063640FZ38.U01;3;525926;233;45825;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861443;6812;20130830061723653-04-1-1-525927-A635BA      063650FZ38-3-A635BA-063650FZ38.U01;3;525927;233;45870;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861465;6025;20130830061745050-04-1-1-525928-A635BA      063660FZ38-3-A635BA-063660FZ38.U01;3;525928;233;45915;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861486;6980;20130830061806436-04-1-1-525929-A635BA      063670FZ38-3-A635BA-063670FZ38.U01;3;525929;233;45960;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861507;6541;20130830061827939-04-1-1-525930-A635BA      063680FZ38-3-A635BA-063680FZ38.U01;3;525930;233;46005;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861529;6991;20130830061849433-04-1-1-525931-A635BA      063490FZ38-3-A635BA-063490FZ38.U01;3;525931;233;46050;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861551;6581;20130830061911147-04-1-1-525932-A635BA      063500FZ38-3-A635BA-063500FZ38.U01;3;525932;233;46095;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861572;6188;20130830061932853-04-1-1-525933-A635BA      063510FZ38-3-A635BA-063510FZ38.U01;3;525933;233;46140;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861594;6003;20130830061954510-04-1-1-525934-A635BA      063530FZ38-3-A635BA-063530FZ38.U01;3;525934;233;46185;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861616;6323;20130830062016871-04-1-1-525935-A635BA      063540FZ38-3-A635BA-063540FZ38.U01;3;525935;233;46230;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861662;6976;20130830062102110-04-1-1-525936-A635BA      063550FZ38-3-A635BA-063550FZ38.U01;3;525936;233;46275;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861735;6873;20130830062215980-04-1-1-525937-A635BA      063560FZ38-3-A635BA-063560FZ38.U01;3;525937;233;46320;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861781;6341;20130830062301487-04-1-1-525938-A635BA      063570FZ38-3-A635BA-063570FZ38.U01;3;525938;233;46365;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861826;6189;20130830062346417-04-1-1-525939-A635BA      063580FZ38-3-A635BA-063580FZ38.U01;3;525939;233;46410;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861877;6503;20130830062437131-04-1-1-525940-A635BA      063420FZ38-3-A635BA-063420FZ38.U01;3;525940;233;46455;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377861923;6823;20130830062523347-04-1-1-525941-A635BA      063430FZ38-3-A635BA-063430FZ38.U01;3;525941;233;46500;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862231;6616;20130830063031069-04-1-1-525942-A635BA      063440FZ38-3-A635BA-063440FZ38.U01;3;525942;233;46545;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862277;6992;20130830063117328-04-1-1-525943-A635BA      063470FZ38-3-A635BA-063470FZ38.U01;3;525943;233;46590;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862540;6305;20130830063540197-04-1-1-525944-A635BA      063480FZ38-3-A635BA-063480FZ38.U01;3;525944;233;46635;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862586;6009;20130830063626209-04-1-1-525945-A635BA      063290FZ38-3-A635BA-063290FZ38.U01;3;525945;233;46680;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862632;6171;20130830063712231-04-1-1-525946-A635BA      063300FZ38-3-A635BA-063300FZ38.U01;3;525946;233;46725;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862677;6500;20130830063757097-04-1-1-525947-A635BA      063330FZ38-3-A635BA-063330FZ38.U01;3;525947;233;46770;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862721;6410;20130830063841955-04-1-1-525948-A635BA      063340FZ38-3-A635BA-063340FZ38.U01;3;525948;233;46815;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862766;6311;20130830063926778-04-1-1-525949-A635BA      063360FZ38-3-A635BA-063360FZ38.U01;3;525949;233;46860;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862811;6493;20130830064011626-04-1-1-525950-A635BA      063220FZ38-3-A635BA-063220FZ38.U01;3;525950;233;46905;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862863;6026;20130830064103483-04-1-1-525951-A635BA      063230FZ38-3-A635BA-063230FZ38.U01;3;525951;233;46950;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862908;6529;20130830064148303-04-1-1-525952-A635BA      063240FZ38-3-A635BA-063240FZ38.U01;3;525952;233;46995;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377862954;6799;20130830064234548-04-1-1-525953-A635BA      063270FZ38-3-A635BA-063270FZ38.U01;3;525953;233;47040;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863000;6999;20130830064320009-04-1-1-525954-A635BA      063100FZ38-3-A635BA-063100FZ38.U01;3;525954;233;47085;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863067;6199;20130830064427984-04-1-1-525955-A635BA      063110FZ38-3-A635BA-063110FZ38.U01;3;525955;233;47130;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863114;6900;20130830064514244-04-1-1-525956-A635BA      063120FZ38-3-A635BA-063120FZ38.U01;3;525956;233;47175;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863471;6115;20130830065111573-04-1-1-525957-A635BA      064130FZ38-3-A635BA-064130FZ38.U01;3;525957;233;47220;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863498;6742;20130830065138847-04-1-1-525958-A635BA      064140FZ38-3-A635BA-064140FZ38.U01;3;525958;233;47265;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863520;6940;20130830065200678-04-1-1-525959-A635BA      064150FZ38-3-A635BA-064150FZ38.U01;3;525959;233;47310;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863718;6430;20130830065518032-04-1-1-525960-A635BA      064160FZ38-3-A635BA-064160FZ38.U01;3;525960;233;47355;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863765;6174;20130830065605643-04-1-1-525961-A635BA      063130FZ38-3-A635BA-063130FZ38.U01;3;525961;233;47400;14;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863840;6160;20130830065720438-04-1-1-525962-A635BA      064170FZ38-3-A635BA-064170FZ38.U01;3;525962;233;47446;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863914;6083;20130830065834042-04-1-1-525963-A635BA      064180FZ38-3-A635BA-064180FZ38.U01;3;525963;233;47491;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377863987;6566;20130830065947424-04-1-1-525964-A635BA      063990FZ38-3-A635BA-063990FZ38.U01;3;525964;233;47536;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864016;6124;20130830070016124-04-1-1-525965-A635BA      064010FZ38-3-A635BA-064010FZ38.U01;3;525965;233;47581;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864037;6203;20130830070037949-04-1-1-525966-A635BA      064030FZ38-3-A635BA-064030FZ38.U01;3;525966;233;47626;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864076;6336;20130830070116627-04-1-1-525967-A635BA      064040FZ38-3-A635BA-064040FZ38.U01;3;525967;233;47671;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864123;6932;20130830070203056-04-1-1-525968-A635BA      064050FZ38-3-A635BA-064050FZ38.U01;3;525968;233;47716;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864225;6438;20130830070345712-04-1-1-525969-A635BA      064070FZ38-3-A635BA-064070FZ38.U01;3;525969;233;47761;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864272;6844;20130830070432035-04-1-1-525970-A635BA      064080FZ38-3-A635BA-064080FZ38.U01;3;525970;233;47806;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864316;6703;20130830070516872-04-1-1-525971-A635BA      063890FZ38-3-A635BA-063890FZ38.U01;3;525971;233;47851;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864340;6866;20130830070540641-04-1-1-525972-A635BA      063900FZ38-3-A635BA-063900FZ38.U01;3;525972;233;47896;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864362;6584;20130830070602500-04-1-1-525973-A635BA      063910FZ38-3-A635BA-063910FZ38.U01;3;525973;233;47941;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864535;6854;20130830070855959-04-1-1-525974-A635BA      063920FZ38-3-A635BA-063920FZ38.U01;3;525974;233;47986;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864582;6689;20130830070942245-04-1-1-525975-A635BA      063930FZ38-3-A635BA-063930FZ38.U01;3;525975;233;48031;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864884;6881;20130830071444589-04-1-1-525976-A635BA      063940FZ38-3-A635BA-063940FZ38.U01;3;525976;233;48076;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377864982;6780;20130830071622644-04-1-1-525977-A635BA      063960FZ38-3-A635BA-063960FZ38.U01;3;525977;233;48121;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377865028;6352;20130830071708873-04-1-1-525978-A635BA      063970FZ38-3-A635BA-063970FZ38.U01;3;525978;233;48166;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377865075;6205;20130830071755122-04-1-1-525979-A635BA      063790FZ38-3-A635BA-063790FZ38.U01;3;525979;233;48211;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377865121;6328;20130830071841071-04-1-1-525980-A635BA      063800FZ38-3-A635BA-063800FZ38.U01;3;525980;233;48256;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377865168;6492;20130830071928868-04-1-1-525981-A635BA      063810FZ38-3-A635BA-063810FZ38.U01;3;525981;233;48301;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377865313;6069;20130830072153782-04-1-1-525982-A635BA      063820FZ38-3-A635BA-063820FZ38.U01;3;525982;233;48346;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377865359;6739;20130830072239954-04-1-1-525983-A635BA      063320FZ38-3-A635BA-063320FZ38.U01;3;525983;233;48391;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377865452;6454;20130830072412166-04-1-1-525984-A635BA      063310FZ38-3-A635BA-063310FZ38.U01;3;525984;233;48436;15;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377865511;6665;20130830072511608-04-1-1-525985-A635BA      063460FZ38-3-A635BA-063460FZ38.U01;3;525985;233;48482;16;1;0;0;0;0
04;1;1;PTA635AA001_BA001_CA001_RSA635BA001_4;1377865557;6784;20130830072557410-04-1-1-525986-A635BA      063450FZ38-3-A635BA-063450FZ38.U01;3;525986;233;48527;16;1;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377838838;6273;20130830000038176-04-1-2-525619--3--525619.U01;3;525619;232;57134;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377838883;6243;20130830000123087-04-1-2-525620--3--525620.U01;3;525620;232;57215;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377838927;6545;20130830000207859-04-1-2-525621--3--525621.U01;3;525621;232;57296;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377838974;6593;20130830000254212-04-1-2-525622--3--525622.U01;3;525622;232;57377;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839019;6286;20130830000339044-04-1-2-525623--3--525623.U01;3;525623;232;57458;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839064;6306;20130830000424064-04-1-2-525624--3--525624.U01;3;525624;232;57539;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839108;6439;20130830000508774-04-1-2-525625--3--525625.U01;3;525625;232;57620;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839153;6071;20130830000553541-04-1-2-525626--3--525626.U01;3;525626;232;57701;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839198;6455;20130830000638988-04-1-2-525627--3--525627.U01;3;525627;232;57782;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839243;6308;20130830000723904-04-1-2-525628--3--525628.U01;3;525628;232;57863;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839288;6537;20130830000808688-04-1-2-525629--3--525629.U01;3;525629;232;57944;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839334;6694;20130830000854503-04-1-2-525630--3--525630.U01;3;525630;232;58025;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839380;6052;20130830000940701-04-1-2-525631--3--525631.U01;3;525631;232;58106;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839643;6987;20130830001403237-04-1-2-525632--3--525632.U01;3;525632;232;58187;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839702;6235;20130830001502231-04-1-2-525633--3--525633.U01;3;525633;232;58268;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839747;6472;20130830001547100-04-1-2-525634--3--525634.U01;3;525634;232;58349;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839824;6244;20130830001704082-04-1-2-525635--3--525635.U01;3;525635;232;58430;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839868;6820;20130830001748838-04-1-2-525636--3--525636.U01;3;525636;232;58511;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839913;6476;20130830001833863-04-1-2-525637--3--525637.U01;3;525637;232;58592;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377839958;6158;20130830001918653-04-1-2-525638--3--525638.U01;3;525638;232;58673;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840003;6847;20130830002003400-04-1-2-525639--3--525639.U01;3;525639;232;58754;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840048;6059;20130830002048943-04-1-2-525640--3--525640.U01;3;525640;232;58835;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840093;6206;20130830002133837-04-1-2-525641--3--525641.U01;3;525641;232;58916;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840140;6031;20130830002220272-04-1-2-525642--3--525642.U01;3;525642;232;58997;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840185;6840;20130830002305095-04-1-2-525643--3--525643.U01;3;525643;232;59078;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840229;6891;20130830002349910-04-1-2-525644--3--525644.U01;3;525644;232;59159;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840274;6355;20130830002434767-04-1-2-525645--3--525645.U01;3;525645;232;59240;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840319;6268;20130830002519675-04-1-2-525646--3--525646.U01;3;525646;232;59321;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840364;6123;20130830002604522-04-1-2-525647--3--525647.U01;3;525647;232;59402;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840409;6395;20130830002649380-04-1-2-525648--3--525648.U01;3;525648;232;59483;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840454;6629;20130830002734146-04-1-2-525649--3--525649.U01;3;525649;232;59564;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840499;6591;20130830002819200-04-1-2-525650--3--525650.U01;3;525650;232;59645;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840544;6898;20130830002904031-04-1-2-525651--3--525651.U01;3;525651;232;59726;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840590;6723;20130830002950423-04-1-2-525652--3--525652.U01;3;525652;232;59807;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840635;6484;20130830003035861-04-1-2-525653--3--525653.U01;3;525653;232;59888;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840797;6613;20130830003317114-04-1-2-525654--3--525654.U01;3;525654;232;59969;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840842;6512;20130830003402457-04-1-2-525655--3--525655.U01;3;525655;232;60050;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840887;6226;20130830003447275-04-1-2-525656--3--525656.U01;3;525656;232;60131;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840932;6943;20130830003532096-04-1-2-525657--3--525657.U01;3;525657;232;60212;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377840976;6807;20130830003616877-04-1-2-525658--3--525658.U01;3;525658;232;60293;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841021;7000;20130830003701614-04-1-2-525659--3--525659.U01;3;525659;232;60374;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841066;6776;20130830003746471-04-1-2-525660--3--525660.U01;3;525660;232;60455;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841111;7017;20130830003831245-04-1-2-525661--3--525661.U01;3;525661;232;60536;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841157;6496;20130830003917672-04-1-2-525662--3--525662.U01;3;525662;232;60617;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841202;6291;20130830004002704-04-1-2-525663--3--525663.U01;3;525663;232;60698;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841247;6979;20130830004047496-04-1-2-525664--3--525664.U01;3;525664;232;60779;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841292;6506;20130830004132331-04-1-2-525665--3--525665.U01;3;525665;232;60860;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841360;6602;20130830004240587-04-1-2-525666--3--525666.U01;3;525666;232;60941;22;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841453;6858;20130830004413563-04-1-2-525667--3--525667.U01;3;525667;232;61023;23;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841499;6481;20130830004459181-04-1-2-525668--3--525668.U01;3;525668;232;61104;23;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841544;6801;20130830004544047-04-1-2-525669--3--525669.U01;3;525669;232;61185;23;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841588;6788;20130830004628795-04-1-2-525670--3--525670.U01;3;525670;232;61266;23;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841633;6391;20130830004713582-04-1-2-525671--3--525671.U01;3;525671;232;61347;23;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841679;6423;20130830004759935-04-1-2-525672--3--525672.U01;3;525672;232;61428;23;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841728;6061;20130830004848262-04-1-2-525673--3--525673.U01;3;525673;232;61511;25;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841773;6228;20130830004933099-04-1-2-525674--3--525674.U01;3;525674;232;61592;25;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841817;6092;20130830005017892-04-1-2-525675--3--525675.U01;3;525675;232;61673;25;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841862;6412;20130830005102902-04-1-2-525676--3--525676.U01;3;525676;232;61754;25;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841907;6196;20130830005147748-04-1-2-525677--3--525677.U01;3;525677;232;61835;25;7;0;0;0;0
04;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377841952;6795;20130830005232523-04-1-2-525678--3--525678.U01;3;525678;232;61916;25;7;0;0;0;0
